consumo_kwh,uso_horario_pico,cantidad_equipos,tipo_vivienda,horas_alto_consumo,categoria
535.63,False,9,Casa,10,2
287.12,True,8,Departamento,16,1
382.63,False,5,Departamento,12,2
432.02,True,15,Casa,18,1
248.83,True,12,Departamento,17,0
252.96,False,12,Departamento,13,0
225.75,False,7,Departamento,17,1
659.73,True,13,Departamento,22,2
288.74,True,12,Departamento,18,1
362.68,False,10,Casa,21,2
322.94,True,7,Casa,17,2
269.64,False,8,Casa,11,1
192.41,False,8,Departamento,9,0
273.78,False,9,Casa,20,1
808.01,False,22,Casa,16,1
337.5,False,11,Departamento,17,1
636.81,False,17,Casa,10,1
198.45,True,16,Casa,20,0
328.36,False,13,Casa,22,1
274.96,True,6,Departamento,18,2
284.99,False,15,Casa,16,0
875.28,True,19,Casa,19,2
179.07,True,10,Departamento,20,0
228.72,False,7,Casa,23,1
412.42,False,22,Casa,10,0
283.83,True,14,Casa,19,0
149.9,False,12,Departamento,14,0
287.44,True,10,Departamento,17,1
248.31,False,8,Casa,13,1
221.28,False,8,Casa,15,1
452.76,False,19,Casa,7,0
383.08,True,13,Departamento,19,1
909.69,True,19,Casa,19,2
753.82,False,13,Casa,17,2
508.07,True,12,Casa,19,2
1037.84,False,11,Casa,14,2
1281.17,False,25,Casa,6,1
467.05,True,16,Casa,23,1
574.05,True,15,Casa,20,2
243.61,False,12,Casa,16,0
283.31,False,8,Departamento,8,1
327.68,False,13,Departamento,14,0
121.07,False,13,Casa,22,0
183.22,False,12,Casa,10,0
650.77,False,18,Casa,5,0
162.03,True,8,Casa,15,0
389.61,False,12,Casa,14,1
467.47,True,15,Departamento,14,1
318.35,True,11,Departamento,17,1
247.69,True,10,Departamento,22,1
418.28,False,19,Casa,15,0
441.95,True,7,Casa,18,2
335.27,False,8,Departamento,12,2
281.25,True,11,Casa,18,1
214.6,True,8,Departamento,16,1
241.94,False,11,Departamento,15,0
590.07,False,22,Casa,16,1
429.79,False,21,Casa,12,0
197.43,True,7,Casa,17,1
627.77,False,21,Casa,11,1
179.01,False,10,Departamento,21,0
455.64,False,6,Departamento,15,2
266.36,True,15,Departamento,18,0
625.64,False,11,Departamento,5,2
282.77,False,16,Casa,13,0
244.23,False,7,Departamento,20,1
842.65,False,16,Casa,15,2
209.3,False,10,Departamento,9,0
646.7,False,13,Departamento,12,2
148.49,True,9,Casa,19,0
446.38,True,10,Departamento,17,2
314.72,True,7,Casa,18,2
750.31,False,19,Casa,11,1
602.57,False,6,Casa,9,2
290.07,True,10,Departamento,20,1
373.92,False,9,Casa,15,2
570.9,False,13,Departamento,11,1
355.65,False,8,Casa,15,2
632.95,False,17,Casa,16,2
553.51,False,13,Casa,10,1
774.83,True,17,Casa,20,2
664.4,False,27,Casa,18,1
158.68,True,8,Casa,17,0
728.09,False,14,Casa,14,2
326.42,True,16,Departamento,21,0
162.23,True,10,Casa,20,0
301.47,True,11,Departamento,19,1
222.7,False,8,Casa,10,1
1702.51,True,21,Casa,18,2
313.85,True,8,Departamento,17,2
239.55,True,12,Casa,19,0
672.96,True,10,Departamento,20,2
444.41,False,12,Casa,22,2
531.93,True,15,Departamento,19,1
396.12,False,19,Pequeño Comercio,8,0
321.96,True,18,Casa,20,0
449.54,False,9,Casa,10,2
243.07,False,15,Departamento,14,0
187.22,False,7,Departamento,12,0
316.04,True,9,Departamento,17,1
254.48,False,10,Departamento,15,0
76.95,False,8,Casa,13,0
459.97,False,17,Casa,19,1
955.09,False,17,Departamento,15,2
742.12,True,9,Departamento,23,2
329.75,False,14,Casa,17,0
856.07,False,14,Departamento,22,2
713.11,False,15,Casa,16,2
285.16,False,7,Casa,9,1
213.12,True,6,Casa,17,1
228.94,True,11,Casa,15,0
726.02,True,14,Casa,16,2
716.32,False,12,Casa,10,2
94.59,True,3,Departamento,16,1
643.65,True,20,Casa,20,1
410.1,False,15,Casa,17,0
386.25,False,14,Casa,10,0
324.93,False,13,Departamento,14,1
887.95,True,15,Casa,17,2
279.8,True,8,Casa,19,1
898.74,False,14,Casa,11,2
463.31,False,7,Departamento,8,2
260.0,True,13,Casa,20,0
171.53,False,7,Casa,0,0
361.44,True,8,Departamento,23,2
716.26,False,12,Casa,18,2
149.77,False,12,Casa,17,0
954.46,True,20,Casa,16,2
949.45,False,12,Casa,5,2
304.85,True,16,Departamento,16,0
357.92,False,8,Departamento,15,2
855.94,False,23,Casa,8,1
439.78,False,11,Casa,13,1
198.79,False,10,Casa,11,0
1676.26,True,17,Casa,21,2
179.36,True,5,Casa,19,2
404.12,False,16,Casa,13,0
530.31,True,17,Casa,22,1
519.77,False,10,Casa,13,2
239.45,False,10,Departamento,11,0
241.22,True,11,Departamento,21,0
546.76,True,17,Casa,22,1
156.87,False,10,Casa,18,0
548.74,False,15,Casa,7,1
331.54,True,8,Casa,20,2
155.19,True,6,Departamento,20,1
461.34,True,15,Departamento,18,1
648.55,False,15,Departamento,15,2
424.2,False,11,Casa,16,1
329.3,True,20,Casa,18,0
628.12,True,19,Casa,17,1
249.07,True,8,Casa,20,1
294.04,True,10,Casa,19,1
207.93,True,14,Casa,20,0
431.34,True,9,Departamento,14,2
450.18,True,18,Departamento,19,1
272.84,True,12,Departamento,17,0
388.69,True,9,Casa,19,2
152.59,True,8,Casa,18,0
140.33,False,12,Departamento,14,0
654.45,False,16,Departamento,16,2
310.48,True,13,Departamento,17,0
221.92,True,14,Departamento,19,0
405.29,True,15,Departamento,18,1
483.63,True,6,Departamento,20,2
651.01,True,25,Casa,17,1
1110.88,True,9,Casa,16,2
901.1,True,18,Casa,21,2
234.13,False,16,Casa,12,0
894.17,False,22,Departamento,12,1
266.85,False,8,Departamento,7,0
350.98,True,7,Departamento,18,2
559.24,False,15,Casa,9,1
174.49,False,13,Departamento,17,0
301.05,False,13,Casa,15,0
536.77,True,10,Casa,18,2
450.3,True,13,Casa,17,1
305.83,False,11,Departamento,13,0
376.33,True,14,Departamento,17,1
460.5,True,14,Casa,20,1
220.4,False,8,Departamento,9,0
412.96,False,12,Casa,18,1
136.88,False,20,Casa,15,0
379.27,True,8,Casa,14,2
524.34,True,15,Departamento,16,1
159.76,True,8,Departamento,18,0
1051.66,False,26,Casa,19,2
240.2,False,8,Departamento,16,1
355.25,False,9,Casa,11,1
146.16,True,11,Casa,18,0
242.25,False,14,Departamento,9,0
538.84,True,11,Casa,20,2
1122.61,True,18,Departamento,18,2
301.8,True,9,Casa,18,1
273.34,False,12,Departamento,13,0
1146.42,True,14,Departamento,20,2
327.94,True,12,Departamento,19,1
366.25,True,14,Departamento,19,1
665.92,False,17,Casa,11,1
335.83,False,14,Casa,12,0
351.31,True,14,Departamento,18,1
419.47,False,9,Casa,14,2
413.39,True,7,Departamento,21,2
504.45,False,10,Departamento,11,2
446.25,True,15,Casa,19,1
727.28,True,11,Casa,21,2
306.74,True,15,Departamento,16,0
293.15,False,12,Departamento,13,0
881.02,True,11,Departamento,18,2
729.97,True,20,Pequeño Comercio,18,1
851.28,False,26,Casa,20,1
211.78,True,17,Casa,19,0
1077.33,False,21,Casa,9,2
405.41,True,13,Departamento,20,1
530.55,True,7,Departamento,19,2
846.93,True,17,Casa,18,2
731.58,False,30,Casa,8,0
406.73,False,12,Departamento,18,1
220.51,True,9,Departamento,19,0
457.16,True,12,Departamento,23,2
365.71,False,17,Casa,7,0
591.2,True,27,Casa,20,0
272.39,False,14,Departamento,13,0
394.01,True,12,Pequeño Comercio,21,1
300.79,True,9,Departamento,13,1
543.82,False,23,Casa,19,0
1385.16,False,27,Casa,12,2
1571.23,True,21,Casa,17,2
505.81,True,18,Casa,19,1
755.64,True,17,Departamento,21,2
240.83,True,8,Departamento,22,1
446.03,True,14,Departamento,19,1
280.17,False,8,Casa,12,1
192.19,False,11,Departamento,14,0
511.22,False,10,Casa,6,1
280.8,False,10,Casa,14,1
436.33,False,15,Departamento,16,1
509.81,True,11,Casa,22,2
663.52,False,19,Departamento,18,1
990.11,True,19,Casa,19,2
572.36,False,16,Casa,10,1
470.26,False,16,Pequeño Comercio,11,1
781.18,True,14,Casa,16,2
458.77,True,13,Casa,20,2
205.29,False,11,Departamento,16,0
508.56,True,13,Casa,21,2
661.49,True,13,Casa,19,2
246.74,False,8,Departamento,12,1
299.13,True,13,Departamento,23,1
676.46,True,14,Casa,20,2
471.38,True,20,Casa,15,0
524.67,False,10,Departamento,16,2
524.03,True,15,Casa,21,1
722.38,True,26,Pequeño Comercio,18,1
179.91,True,14,Casa,15,0
447.33,True,12,Departamento,17,2
191.21,False,12,Casa,10,0
77.37,False,7,Casa,12,0
934.6843584449618,False,10,Casa,10,0
1020.37,True,26,Casa,19,2
198.95,True,6,Departamento,16,1
324.32,False,9,Departamento,16,1
475.36,True,16,Casa,22,1
363.24,True,14,Casa,20,0
750.65,False,22,Casa,23,1
1035.0,False,24,Casa,10,1
99.36,False,9,Departamento,17,0
947.1,True,18,Casa,19,2
764.69,False,24,Casa,14,1
484.69,False,11,Departamento,19,2
528.74,True,20,Casa,18,1
174.54,False,9,Casa,12,0
145.97,False,12,Departamento,18,0
223.84,False,11,Casa,14,0
603.14,False,28,Casa,16,0
1119.06,True,29,Casa,17,2
511.12,True,7,Departamento,17,2
451.15,False,19,Pequeño Comercio,15,0
1052.66,False,14,Departamento,13,2
201.44,False,10,Departamento,9,0
228.13,False,9,Pequeño Comercio,15,1
480.5,True,16,Departamento,18,1
876.06,False,11,Casa,16,2
608.9,True,21,Casa,22,1
398.54,True,13,Casa,18,1
457.08,True,16,Casa,15,1
308.84,False,12,Departamento,8,1
672.81,False,15,Casa,12,1
954.68,False,22,Casa,16,2
634.96,False,22,Casa,11,0
269.74,True,11,Casa,17,0
574.82,True,12,Departamento,22,2
1033.53,True,22,Casa,20,2
861.37,True,13,Casa,22,2
415.25,True,18,Departamento,19,1
1062.61,False,22,Departamento,15,2
141.63,False,11,Casa,13,0
1112.51,True,18,Departamento,19,2
352.51,False,14,Casa,14,0
303.14,True,9,Casa,17,1
1026.81,False,20,Casa,16,2
378.6,True,14,Departamento,17,1
579.24,True,10,Departamento,16,2
231.02,True,10,Departamento,21,1
561.92,True,11,Casa,16,2
138.88,False,7,Departamento,9,0
776.65,True,22,Departamento,19,1
254.23,False,10,Casa,14,0
306.05,True,17,Departamento,22,0
404.92,False,12,Casa,10,1
303.35,True,11,Departamento,20,1
1206.08,False,24,Casa,12,2
991.41,True,21,Casa,20,2
457.61,False,20,Departamento,19,0
233.03,True,12,Casa,18,0
408.56,False,16,Casa,5,0
569.54,True,15,Casa,17,1
133.81,False,12,Departamento,17,0
485.95,True,8,Casa,20,2
212.39,True,10,Casa,21,0
510.46,False,14,Departamento,18,1
220.87,False,5,Casa,13,2
494.46,True,14,Casa,15,1
261.44,False,8,Casa,5,1
990.73,True,16,Departamento,17,2
392.82,False,17,Departamento,18,0
350.1,False,17,Departamento,21,0
322.34,True,6,Departamento,19,2
259.57,False,16,Casa,13,0
180.85,True,18,Casa,21,0
347.1,False,8,Pequeño Comercio,16,2
793.9,True,21,Pequeño Comercio,16,1
133.45,False,12,Departamento,10,0
128.74,False,11,Departamento,16,0
1206.48,True,19,Casa,21,2
1541.04,True,26,Casa,17,2
1372.89,False,22,Casa,12,2
373.11,True,11,Departamento,18,1
524.34,False,13,Casa,10,1
157.39,True,8,Casa,17,0
574.93,False,16,Departamento,16,1
465.23,False,6,Departamento,15,2
344.99,False,15,Casa,8,0
521.6,False,19,Casa,14,0
666.05,False,13,Casa,10,2
275.83,False,8,Departamento,13,1
117.77,False,9,Casa,12,0
1042.62,False,18,Casa,5,2
628.0,False,16,Casa,6,1
579.93,True,19,Casa,23,1
475.27,False,14,Pequeño Comercio,13,1
953.02,True,13,Departamento,19,2
75.06,False,6,Casa,19,0
229.55,True,7,Departamento,16,1
434.26,False,25,Casa,11,0
271.87,True,9,Casa,20,1
708.52,False,13,Departamento,13,2
870.82,True,20,Departamento,22,2
85.07,False,9,Casa,19,0
237.3,False,10,Casa,11,0
593.88,False,18,Casa,8,1
507.24,True,13,Casa,21,2
351.17,True,12,Casa,18,1
624.93,False,20,Casa,20,1
164.36,False,5,Departamento,8,1
445.43,False,13,Casa,12,1
576.69,False,25,Casa,12,0
391.69,False,19,Casa,12,0
290.89,True,10,Casa,15,1
1078.24,True,14,Departamento,21,2
419.08,True,9,Departamento,18,2
332.01,False,12,Pequeño Comercio,13,1
157.07,False,12,Pequeño Comercio,16,0
228.21,False,10,Pequeño Comercio,15,0
567.43,False,12,Casa,15,2
1695.85,True,21,Casa,19,2
323.61,False,10,Departamento,11,1
771.2,True,15,Departamento,18,2
442.85,True,10,Casa,15,2
473.55,True,8,Casa,22,2
223.45,True,4,Departamento,19,2
480.31,True,23,Casa,17,0
779.62,True,19,Casa,15,1
300.2,True,14,Casa,21,0
206.83,False,10,Departamento,15,0
814.93,True,29,Casa,19,1
353.22,True,9,Departamento,20,2
473.86,False,19,Departamento,12,0
707.38,False,22,Casa,11,1
480.84,True,12,Casa,20,2
99.83,False,8,Pequeño Comercio,11,0
710.33,True,20,Casa,19,1
250.28,True,9,Departamento,18,1
809.22,False,19,Departamento,10,1
1163.95,False,22,Casa,19,2
418.19,False,14,Casa,9,0
265.98,False,13,Casa,15,0
837.48,True,16,Casa,19,2
433.95,True,14,Casa,21,1
192.43,True,10,Casa,18,0
527.22,True,12,Departamento,16,2
500.81,True,12,Casa,18,2
289.65,False,15,Departamento,14,0
249.96,False,9,Casa,13,0
843.87,False,22,Casa,23,2
555.18,True,14,Departamento,22,2
765.07,True,13,Departamento,17,2
522.31,False,16,Casa,19,1
244.7,False,14,Departamento,16,0
186.85,False,17,Departamento,17,0
552.62,True,14,Casa,20,2
1074.52,True,10,Departamento,17,2
403.08,True,13,Departamento,17,1
577.7,False,10,Casa,14,2
768.05,True,23,Casa,15,1
537.83,False,11,Casa,12,2
406.66,True,13,Casa,20,1
1359.17,True,24,Casa,19,2
307.03,False,10,Departamento,9,0
1566.22,True,14,Casa,12,2
513.25,True,12,Casa,18,2
531.03,True,14,Departamento,21,2
694.32,True,11,Departamento,20,2
687.43,False,12,Casa,13,2
259.75,True,6,Departamento,20,2
330.56,True,10,Departamento,18,1
186.35,False,6,Casa,9,0
292.75,False,20,Casa,13,0
400.31,False,14,Casa,6,0
395.3,True,21,Departamento,23,0
320.62,True,8,Departamento,19,2
952.46,False,20,Casa,13,2
531.11,True,20,Casa,22,1
344.8,False,10,Departamento,13,1
135.27,False,13,Departamento,17,0
416.32,True,10,Departamento,19,2
483.91,False,13,Casa,16,2
579.93,True,13,Departamento,18,2
660.91,False,10,Departamento,9,2
826.86,False,14,Pequeño Comercio,4,2
777.91,False,22,Casa,17,1
192.41,False,4,Departamento,14,2
123.18,False,6,Departamento,13,0
679.73,False,17,Casa,18,2
247.36,False,13,Departamento,16,0
762.33,True,18,Casa,21,2
509.95,True,12,Casa,22,2
409.91,True,22,Casa,18,0
739.12,True,12,Departamento,16,2
218.4,True,9,Departamento,16,0
609.64,False,14,Casa,15,2
327.32,True,11,Casa,21,1
459.75,True,14,Casa,16,1
447.24,True,16,Casa,22,1
266.31,True,8,Casa,17,1
549.4,True,13,Departamento,22,2
165.09,False,10,Casa,7,0
316.98,True,7,Departamento,19,2
628.8,False,19,Casa,12,1
1164.9,True,18,Casa,19,2
488.52,False,13,Departamento,14,1
281.81,False,12,Casa,16,0
360.29,True,11,Departamento,19,1
451.17,True,8,Departamento,20,2
403.61,True,13,Casa,19,1
334.59,True,9,Departamento,22,2
580.99,True,19,Casa,16,1
646.35,True,14,Departamento,17,2
620.01,True,20,Departamento,17,1
282.61,False,10,Casa,11,0
543.69,True,11,Casa,18,2
348.51,False,16,Departamento,5,0
665.37,True,14,Casa,18,2
230.82,False,5,Casa,16,2
507.56,False,10,Departamento,16,2
236.28,False,11,Departamento,22,0
336.85,False,12,Casa,16,1
584.72,False,7,Pequeño Comercio,16,2
487.35,False,10,Departamento,12,2
247.04,True,7,Departamento,16,1
342.51,False,11,Casa,16,1
332.69,False,9,Departamento,16,1
684.64,True,19,Departamento,19,2
197.57,False,11,Departamento,14,0
369.18,False,18,Departamento,13,0
207.21,False,5,Departamento,19,2
834.15,True,16,Casa,17,2
835.98,True,17,Departamento,20,2
310.03,True,16,Casa,20,0
219.54,False,13,Departamento,9,0
284.02,False,11,Departamento,14,0
588.78,True,13,Casa,17,2
721.89,True,16,Departamento,17,2
771.98,True,14,Casa,18,2
520.63,False,11,Casa,10,1
473.61,False,23,Casa,10,0
211.5,False,11,Departamento,16,0
924.09,True,20,Casa,18,2
1177.76,False,18,Casa,10,2
195.58,True,6,Casa,20,1
859.59,True,21,Casa,19,2
230.27,False,10,Casa,15,1
147.93,False,7,Departamento,10,0
493.51,True,24,Casa,21,0
456.53,True,8,Departamento,21,2
585.0,False,16,Casa,9,1
443.88,False,16,Pequeño Comercio,11,0
596.39,True,16,Casa,17,1
108.88,False,9,Departamento,0,0
376.83,True,14,Departamento,21,1
395.28,True,14,Casa,21,1
402.99,True,13,Casa,18,1
347.03,True,15,Departamento,21,1
242.35,False,8,Departamento,12,0
984.78,True,26,Casa,17,1
112.4,False,9,Departamento,10,0
235.5,False,5,Departamento,11,2
612.33,False,30,Departamento,9,0
567.45,False,16,Casa,10,1
363.63,False,7,Departamento,6,2
108.07,False,8,Casa,19,0
394.78,True,13,Departamento,16,1
193.98,False,9,Departamento,15,0
292.19,False,8,Departamento,14,1
122.99,False,6,Casa,9,0
270.93,False,11,Departamento,12,0
393.47,True,12,Casa,18,1
652.31,True,8,Departamento,18,2
302.85,True,7,Casa,22,2
245.75,True,6,Departamento,18,2
252.38,False,13,Departamento,9,0
610.99,True,11,Casa,19,2
541.57,True,15,Casa,17,1
472.8,True,15,Departamento,22,1
356.95,False,8,Departamento,14,2
401.02,True,10,Departamento,22,2
739.09,True,18,Casa,17,2
798.48,True,17,Departamento,19,2
354.71,True,15,Casa,19,0
438.61,True,9,Departamento,18,2
743.34,True,13,Casa,20,2
338.14,False,17,Departamento,16,0
309.73,True,10,Departamento,18,1
438.79,True,13,Casa,17,1
165.52,True,8,Departamento,16,0
129.47,True,10,Casa,21,0
333.12,False,15,Departamento,13,0
601.93,True,16,Casa,21,2
644.71,True,25,Casa,17,1
441.15,True,14,Casa,19,1
225.41,True,13,Casa,15,0
205.81,False,18,Casa,13,0
150.45,False,10,Pequeño Comercio,12,0
197.32,True,8,Casa,20,1
972.55,True,18,Pequeño Comercio,20,2
459.83,False,10,Casa,4,1
114.71,False,9,Casa,14,0
466.49,True,10,Casa,16,2
240.22,True,14,Departamento,19,0
774.1,True,16,Casa,19,2
153.69,False,10,Departamento,15,0
368.98,False,12,Departamento,11,1
125.05,True,9,Casa,22,0
662.91,False,12,Casa,8,2
936.57,False,25,Casa,16,2
127.84,False,12,Casa,20,0
1580.6,True,22,Casa,19,2
338.81,True,22,Departamento,23,0
371.03,True,9,Departamento,20,2
1301.02,False,27,Casa,13,2
405.72,True,8,Casa,15,2
278.0,True,8,Pequeño Comercio,19,1
927.9,False,21,Casa,15,2
290.44,False,10,Casa,16,1
622.79,True,11,Casa,22,2
714.24,True,18,Casa,16,1
354.89,True,17,Departamento,20,0
524.65,False,22,Casa,8,0
624.95,False,23,Pequeño Comercio,13,0
720.68,True,9,Departamento,18,2
448.8,True,20,Casa,18,0
379.32,True,14,Departamento,20,1
965.71,True,12,Departamento,17,2
159.14,False,11,Departamento,2,0
630.28,False,24,Casa,16,1
678.14,False,22,Casa,20,1
208.39,False,23,Casa,11,0
265.53,False,17,Casa,9,0
684.51,True,17,Casa,19,2
1356.77,True,28,Casa,21,2
154.31,True,8,Casa,21,0
249.64,False,11,Departamento,14,0
408.88,True,16,Casa,17,1
106.89,False,6,Departamento,7,0
1035.93,False,26,Casa,13,1
216.4,False,12,Pequeño Comercio,11,0
117.77,False,9,Departamento,13,0
412.47,True,11,Departamento,17,1
119.09,False,5,Departamento,21,0
307.19,True,10,Casa,22,1
704.78,True,14,Departamento,21,2
633.59,True,16,Casa,17,2
384.69,False,7,Departamento,14,2
709.66,True,15,Departamento,15,2
579.52,True,18,Casa,13,1
349.75,True,10,Casa,18,1
603.36,False,15,Casa,8,1
283.13,False,19,Casa,12,0
1591.76,False,21,Casa,17,2
224.25,False,14,Departamento,5,0
655.06,True,19,Casa,18,1
535.67,True,12,Casa,16,2
289.92,False,12,Departamento,12,0
484.82,True,23,Casa,16,0
361.88,True,9,Casa,18,2
500.1,False,6,Casa,16,2
1266.25,True,17,Casa,16,2
132.19,False,14,Departamento,13,0
467.08,True,13,Casa,18,1
128.14,True,9,Departamento,16,0
578.22,False,12,Departamento,12,2
572.52,False,9,Casa,13,2
508.47,True,12,Casa,20,2
393.4,True,13,Casa,17,1
365.51,True,11,Departamento,19,1
450.75,False,11,Departamento,7,1
297.22,True,14,Pequeño Comercio,16,0
516.47,True,14,Pequeño Comercio,19,1
551.84,False,11,Departamento,13,2
661.52,True,12,Casa,20,2
507.41,False,8,Departamento,16,2
222.02,False,8,Casa,10,0
153.0,False,13,Departamento,15,0
333.9,False,8,Pequeño Comercio,19,2
90.7,False,8,Departamento,14,0
265.09,False,5,Departamento,19,2
211.35,False,8,Casa,14,0
1033.69,True,11,Casa,18,2
840.88,True,8,Casa,16,2
282.24,True,14,Departamento,22,0
217.97,True,6,Casa,22,2
1161.91,True,19,Casa,16,2
770.37,False,22,Casa,18,1
692.55,True,16,Casa,18,2
169.18,True,9,Departamento,17,0
791.08,True,10,Casa,19,2
341.32,False,20,Casa,12,0
214.6,False,7,Departamento,11,1
300.08,True,9,Departamento,20,1
393.47,False,16,Casa,12,0
110.71,False,8,Casa,19,0
84.29,True,5,Departamento,21,0
717.26,False,18,Pequeño Comercio,15,1
277.54,True,11,Departamento,14,0
138.72,True,6,Departamento,19,0
798.51,True,16,Casa,21,2
144.86,True,7,Casa,18,1
354.63,False,12,Departamento,12,0
613.01,True,14,Casa,18,2
556.97,False,17,Departamento,17,1
714.31,True,10,Casa,14,2
309.46,False,4,Departamento,16,2
133.03,False,5,Pequeño Comercio,17,1
168.86,False,11,Departamento,6,0
432.75,True,9,Departamento,21,2
512.11,False,15,Casa,8,1
491.51,False,11,Departamento,8,1
440.8,True,19,Casa,18,0
324.88,True,10,Casa,20,1
603.11,False,18,Departamento,18,1
557.31,False,21,Departamento,19,1
689.62,True,15,Casa,22,2
250.46,True,12,Departamento,18,0
633.19,False,22,Casa,10,1
494.66,True,13,Casa,21,2
158.57,False,9,Departamento,14,0
115.38,False,7,Departamento,12,0
472.59,False,17,Casa,22,1
543.97,True,11,Casa,17,2
154.71,False,10,Departamento,23,0
512.93,True,12,Departamento,20,2
791.65,False,8,Casa,12,2
395.75,False,13,Casa,15,1
724.81,True,10,Casa,17,2
214.43,True,16,Casa,21,0
223.9,False,7,Departamento,9,1
599.42,True,13,Departamento,19,2
202.25,True,10,Departamento,18,0
179.64,True,6,Departamento,16,1
175.81,True,7,Casa,20,0
138.17,False,8,Departamento,22,0
167.27,False,5,Casa,12,1
296.47,False,12,Departamento,21,1
501.61,True,13,Pequeño Comercio,16,1
302.03,True,14,Departamento,17,0
320.97,True,12,Departamento,18,1
222.95,True,13,Casa,17,0
570.26,True,13,Casa,17,2
309.56,False,10,Departamento,14,1
330.98,True,9,Casa,21,2
243.87,True,13,Casa,20,0
588.18,False,17,Casa,16,1
798.18,False,20,Casa,11,1
172.21,False,10,Departamento,17,0
299.49,True,12,Casa,18,1
489.38,False,7,Pequeño Comercio,16,2
178.33,False,11,Casa,15,0
364.75,False,20,Casa,8,0
202.12,False,9,Departamento,13,0
202.12,True,12,Casa,22,0
400.11,True,13,Departamento,17,1
287.63,False,8,Casa,20,2
608.21,True,8,Departamento,19,2
383.78,False,17,Casa,14,0
598.05,True,14,Departamento,18,2
663.09,False,16,Casa,14,1
254.21,True,15,Departamento,18,0
572.91,True,12,Casa,18,2
672.77,False,11,Casa,17,2
742.82,False,14,Departamento,9,2
366.65,True,12,Departamento,21,1
423.25,True,12,Departamento,16,1
434.77,False,18,Pequeño Comercio,17,0
463.33,True,8,Departamento,20,2
136.02,False,6,Pequeño Comercio,11,0
644.66,False,14,Casa,10,2
321.56,True,11,Casa,19,1
