id,tipo_vivienda,metros_cuadrados,habitaciones,baños,antiguedad_vivienda,aislamiento,eficiencia_construccion,paneles_solares,cantidad_personas,trabajo_remoto,horas_en_casa,ingreso_mensual,aires_acondicionados,heladeras,televisores,computadoras,lavadoras,secadoras,cantidad_equipos,calefaccion,tipo_calefaccion,tipo_iluminacion,electrodomesticos_eficientes,factor_estacional,temperatura_media,consumo_kwh,uso_horario_pico,horas_alto_consumo,categoria
5817,Casa,101.4,2,1,16.0,Poor,B,False,1,True,19.1,786.12,1,1,2,2,1,0,7,True,Eléctrica,Incandescente,74.5,Primavera,21.0,520.63,True,17,Inefficient
5818,Casa,129.1,7,3,20.0,Excellent,B,False,8,False,13.7,1330.21,1,1,6,6,1,1,16,True,Eléctrica,LED,61.1,Otoño,14.7,473.61,True,17,Efficient
5819,Departamento,109.4,2,2,51.0,Poor,B,False,1,False,11.1,764.31,1,1,0,2,1,1,6,True,Gas,Mixta,57.5,Invierno,7.5,211.5,True,21,Inefficient
5820,Casa,124.6,4,2,21.0,Good,E,False,6,True,16.6,1409.62,0,2,2,12,1,0,17,True,Eléctrica,Mixta,72.0,Invierno,13.1,924.09,True,19,Moderate
5821,Casa,215.3,3,2,10.0,Poor,A,False,5,True,20.4,6805.52,2,2,2,6,1,0,13,True,Losa Radiante,LED,81.3,Verano,33.2,1177.76,True,13,Moderate
5822,Casa,163.1,1,1,59.0,Average,B,False,1,False,14.0,1778.94,0,1,0,0,1,0,2,True,Gas,Mixta,59.8,Otoño,15.6,195.58,True,13,Moderate
5823,Casa,218.6,8,4,9.0,Excellent,A,True,8,True,24.0,4022.27,4,2,3,9,1,0,19,True,Losa Radiante,LED,76.1,Verano,28.1,859.59,True,21,Efficient
5824,Casa,99.5,4,2,34.0,Poor,E,False,2,False,12.5,3245.43,1,2,0,0,1,1,5,True,Gas,LED,70.7,Otoño,19.3,230.27,True,18,Moderate
5825,Departamento,66.9,3,2,54.0,Poor,D,False,2,False,8.0,1064.03,0,1,0,1,1,0,3,True,Gas,Mixta,64.5,Invierno,6.1,147.93,True,16,Moderate
5826,Casa,138.8,8,5,34.0,Excellent,B,False,8,False,10.9,721.64,2,2,6,7,1,0,18,True,Gas,Mixta,73.4,Otoño,10.5,493.51,True,22,Efficient
5827,Departamento,58.4,1,1,48.0,Average,D,False,2,True,17.3,1174.98,1,1,1,1,1,0,5,True,Gas,LED,66.7,Verano,28.0,456.53,True,19,Moderate
5828,Casa,87.5,1,2,28.0,Excellent,C,False,3,False,17.8,1331.44,0,1,1,4,1,0,7,True,Eléctrica,Mixta,67.2,Verano,28.6,585.0,True,19,Moderate
5829,Pequeño Comercio,116.8,3,3,63.0,Poor,A,False,4,False,11.9,4312.22,4,3,2,3,0,1,13,True,Gas,Mixta,66.5,Primavera,18.0,443.88,True,22,Moderate
5830,Casa,101.8,4,2,17.0,Excellent,A,False,3,False,11.6,3124.81,1,2,4,3,1,0,11,True,Eléctrica,Incandescente,82.1,Primavera,18.1,596.39,True,14,Efficient
5831,Departamento,49.1,1,1,10.0,Good,D,False,1,False,11.3,1445.3,1,1,0,0,1,0,3,True,Eléctrica,LED,56.5,Otoño,13.7,108.88,True,19,Moderate
5832,Departamento,64.9,1,2,9.0,Good,B,False,2,True,21.4,1658.4,1,1,2,4,1,0,9,False,Ninguna,LED,75.9,Primavera,16.8,376.83,True,20,Efficient
5833,Casa,113.9,7,5,8.0,Poor,E,False,4,False,12.2,1626.5,2,2,3,2,1,1,11,True,Eléctrica,LED,65.8,Otoño,15.7,395.28,True,19,Inefficient
5834,Casa,226.4,6,5,34.0,Good,A,False,5,False,10.3,3230.78,2,1,3,2,1,1,10,True,Gas,LED,48.0,Otoño,15.7,402.99,True,17,Efficient
5835,Departamento,107.1,4,3,3.0,Poor,B,False,4,False,10.1,497.53,2,1,2,4,1,0,10,False,Ninguna,LED,77.2,Otoño,9.2,347.03,True,19,Moderate
5836,Departamento,77.7,2,1,3.0,Excellent,B,False,2,False,8.9,1051.63,0,1,1,0,1,1,4,True,Eléctrica,LED,80.7,Invierno,13.5,1078.0386170081956,True,19,Efficient
5837,Casa,176.0,8,2,11.0,Good,C,False,8,True,16.9,9278.05,2,2,5,4,1,0,14,True,Losa Radiante,Mixta,78.3,Invierno,9.7,984.78,True,19,Moderate
5838,Departamento,54.3,2,3,33.0,Excellent,D,False,1,False,9.2,764.4,0,1,1,1,1,0,4,True,Gas,LED,46.9,Primavera,17.2,112.4,True,19,Efficient
5839,Departamento,68.7,1,1,20.0,Excellent,B,False,2,False,20.5,1564.81,0,1,1,0,1,0,3,True,Eléctrica,LED,84.8,Verano,23.7,235.5,True,21,Efficient
5840,Departamento,135.2,6,3,13.0,Good,D,False,7,False,14.6,3657.85,1,2,7,8,1,0,19,True,Eléctrica,LED,83.1,Otoño,19.9,612.33,True,16,Efficient
5841,Casa,127.6,5,3,56.0,Poor,E,False,4,False,12.8,1738.45,2,1,3,3,1,0,10,True,Gas,Mixta,42.3,Otoño,9.4,567.45,True,17,Inefficient
5842,Departamento,64.2,1,1,34.0,Poor,A,False,1,False,16.4,1691.57,0,1,1,1,1,0,4,True,Gas,Incandescente,61.7,Primavera,16.1,363.63,True,21,Inefficient
5843,Casa,65.9,2,2,34.0,Excellent,C,True,1,False,12.3,1330.21,0,1,0,2,1,1,5,True,Gas,Mixta,38.1,Primavera,20.1,108.07,True,20,Efficient
5844,Departamento,88.9,4,5,70.0,Poor,E,False,2,True,20.5,2209.1,3,1,2,2,1,0,9,True,Gas,LED,39.7,Otoño,18.5,394.78,True,13,Inefficient
5845,Departamento,73.6,1,1,43.0,Excellent,A,False,2,False,10.0,669.54,1,2,0,3,1,0,7,True,Gas,LED,60.9,Primavera,25.4,193.98,True,15,Efficient
5846,Departamento,71.0,1,1,23.0,Excellent,A,False,2,False,10.5,1622.53,0,1,1,0,1,0,3,True,Eléctrica,Incandescente,70.3,Invierno,8.0,292.19,True,22,Efficient
5847,Casa,116.6,1,1,13.0,Good,B,False,1,False,8.0,1533.38,2,1,0,0,1,0,4,True,Eléctrica,LED,85.6,Invierno,12.3,122.99,True,18,Efficient
5848,Departamento,78.9,3,2,13.0,Excellent,C,False,3,False,13.0,3667.0,1,1,2,4,1,1,10,True,Eléctrica,LED,88.8,Primavera,17.1,270.93,True,17,Efficient
5849,Casa,64.0,4,2,56.0,Average,C,False,4,False,11.9,432.86,2,1,1,5,1,0,10,True,Gas,Mixta,54.8,Invierno,5.9,393.47,True,18,Moderate
5850,Departamento,98.7,3,1,23.0,Average,B,False,2,True,19.8,1129.87,0,1,0,1,1,0,3,True,Eléctrica,Mixta,89.3,Invierno,2.6,652.31,True,17,Moderate
5851,Casa,104.5,5,3,17.0,Excellent,B,False,3,False,15.8,865.02,1,2,1,1,1,0,6,True,Eléctrica,LED,70.6,Verano,30.4,302.85,True,21,Efficient
5852,Departamento,114.8,1,1,29.0,Average,E,False,1,True,19.4,1583.93,1,1,0,1,1,0,4,False,Ninguna,LED,63.2,Invierno,9.2,245.75,True,19,Moderate
5853,Departamento,78.8,6,1,25.0,Excellent,E,False,2,False,15.6,1719.84,0,2,1,3,1,1,8,True,Eléctrica,Mixta,68.4,Primavera,19.6,252.38,True,19,Moderate
5854,Casa,126.9,4,2,28.0,Excellent,D,False,1,False,15.3,2073.4,2,1,0,0,1,0,4,False,Ninguna,Incandescente,55.0,Invierno,6.2,610.99,True,21,Inefficient
5855,Casa,94.5,5,4,38.0,Average,E,False,4,False,10.6,1698.71,1,1,1,5,1,0,9,True,Gas,Incandescente,72.0,Verano,28.3,541.57,True,21,Inefficient
5856,Departamento,60.8,1,2,12.0,Poor,B,False,4,False,12.6,1045.88,1,1,4,2,1,0,9,True,Eléctrica,Mixta,77.5,Otoño,15.1,472.8,True,15,Moderate
5857,Departamento,77.7,2,1,28.0,Good,B,False,1,False,15.6,626.1,0,1,0,3,1,0,5,True,Eléctrica,Incandescente,59.1,Otoño,16.4,356.95,True,20,Inefficient
5858,Departamento,58.7,1,1,49.0,Poor,D,False,1,True,22.7,1087.08,0,1,1,1,1,0,4,True,Gas,Mixta,62.1,Invierno,9.3,401.02,True,19,Inefficient
5859,Casa,105.1,4,1,37.0,Good,E,False,7,False,13.9,1236.8,0,1,6,5,1,0,13,True,Gas,Mixta,40.4,Primavera,19.9,739.09,True,21,Moderate
5860,Departamento,65.9,5,3,14.0,Good,B,False,4,True,22.9,948.62,0,2,3,6,1,1,13,True,Eléctrica,Mixta,86.2,Otoño,10.7,798.48,True,15,Efficient
5861,Casa,138.6,3,2,17.0,Good,B,False,1,True,17.2,1528.63,1,2,1,3,1,0,8,True,Eléctrica,LED,51.3,Otoño,14.1,354.71,True,18,Moderate
5862,Departamento,71.7,4,3,28.0,Good,C,False,4,False,12.6,1137.5,2,2,1,3,1,0,9,True,Gas,Mixta,56.3,Verano,21.8,438.61,True,21,Moderate
5863,Casa,104.9,3,3,19.0,Poor,B,False,2,True,17.0,3699.48,1,1,2,1,1,1,7,False,Ninguna,Incandescente,79.8,Verano,23.3,743.34,True,21,Inefficient
5864,Departamento,78.6,3,5,39.0,Average,E,False,2,False,11.9,950.5,0,2,2,5,1,0,10,True,Gas,Mixta,51.9,Primavera,21.8,338.14,True,15,Inefficient
5865,Departamento,69.5,1,1,61.0,Poor,C,False,1,True,18.4,1283.55,0,2,0,1,1,0,4,True,Gas,LED,66.7,Invierno,7.8,309.73,True,19,Inefficient
5866,Casa,128.4,3,1,7.0,Excellent,C,False,1,True,21.6,1105.22,1,1,2,2,1,0,7,False,Ninguna,Mixta,72.2,Invierno,8.5,438.79,True,20,Moderate
5867,Departamento,66.4,1,1,10.0,Excellent,B,False,1,False,11.7,794.74,0,1,0,1,1,0,3,True,Eléctrica,Mixta,74.1,Primavera,20.2,165.52,True,19,Efficient
5868,Casa,82.6,1,1,38.0,Excellent,A,False,1,False,10.3,2124.08,0,1,0,2,1,0,4,True,Gas,LED,74.4,Invierno,13.1,129.47,True,19,Efficient
5869,Departamento,50.6,1,1,70.0,Average,D,False,4,False,12.3,470.75,0,2,2,3,1,0,8,False,Ninguna,Mixta,61.2,Verano,27.2,333.12,True,20,Moderate
5870,Casa,193.7,8,5,39.0,Poor,E,False,6,False,13.3,1857.81,3,1,5,2,1,0,12,False,Ninguna,LED,59.4,Otoño,14.2,601.93,True,19,Moderate
5871,Casa,121.8,4,1,36.0,Excellent,E,True,7,True,22.5,1120.83,2,2,6,8,1,0,19,True,Gas,Mixta,60.2,Primavera,19.8,644.71,True,21,Efficient
5872,Casa,84.9,1,1,30.0,Good,B,False,2,True,18.6,758.56,0,1,2,4,1,0,8,True,Eléctrica,Mixta,59.5,Otoño,18.5,441.15,True,16,Efficient
5873,Casa,131.5,5,3,48.0,Average,A,False,2,False,8.0,2669.73,1,2,1,0,1,0,5,True,Gas,Mixta,61.9,Invierno,10.9,225.41,True,20,Moderate
5874,Casa,158.6,5,1,22.0,Poor,E,False,2,False,9.8,1620.85,2,1,1,1,1,1,7,True,Eléctrica,LED,61.4,Otoño,17.9,205.81,True,22,Moderate
5875,Pequeño Comercio,41.5,1,1,39.0,Average,C,False,1,False,12.2,533.47,0,2,1,0,0,0,3,True,Gas,LED,66.5,Verano,31.1,150.45,True,18,Moderate
5876,Casa,66.0,3,1,33.0,Average,C,False,1,False,16.5,612.08,0,1,0,1,1,0,3,True,Gas,Mixta,84.6,Primavera,19.3,197.32,True,19,Moderate
5877,Pequeño Comercio,128.5,8,3,41.0,Good,A,False,8,False,12.3,1963.66,0,2,5,8,0,0,15,True,Gas,Incandescente,47.3,Invierno,5.7,972.55,True,16,Moderate
5878,Casa,146.3,4,3,17.0,Good,A,True,4,True,21.1,1330.21,0,1,1,3,1,0,6,True,Eléctrica,Mixta,72.7,Invierno,14.5,459.83,True,15,Efficient
5879,Casa,61.9,3,3,7.0,Good,C,False,1,False,10.0,404.87,0,1,0,0,1,0,2,True,Eléctrica,LED,71.1,Primavera,19.5,114.71,True,17,Efficient
5880,Casa,170.4,4,5,22.0,Good,D,False,4,True,17.0,1564.28,1,1,2,2,1,0,7,True,Eléctrica,Mixta,61.5,Otoño,15.9,466.49,True,21,Moderate
5881,Departamento,51.4,1,1,28.0,Average,E,False,2,False,9.3,839.03,0,1,2,3,1,0,7,True,Gas,Mixta,42.2,Primavera,19.9,240.22,True,21,Moderate
5882,Casa,202.4,4,3,24.0,Excellent,D,False,3,True,18.8,3917.24,2,1,1,5,1,1,11,True,Eléctrica,Mixta,74.6,Otoño,12.6,774.1,True,18,Efficient
5883,Departamento,53.2,3,1,15.0,Excellent,A,False,1,False,11.3,330.78,0,1,0,0,1,0,2,False,Ninguna,LED,78.7,Primavera,18.0,153.69,True,19,Efficient
5884,Departamento,73.4,1,3,24.0,Excellent,A,False,1,True,17.6,344.53,0,1,0,3,1,0,5,False,Ninguna,Mixta,70.1,Verano,29.7,368.98,True,16,Moderate
5885,Casa,92.4,3,2,49.0,Excellent,A,False,1,False,8.0,3015.84,2,1,1,0,1,0,5,True,Gas,LED,58.7,Otoño,17.3,125.05,True,19,Efficient
5886,Casa,318.6,8,5,40.0,Poor,B,False,2,False,17.1,1789.97,1,1,0,2,1,0,5,True,Gas,Mixta,81.2,Verano,31.4,662.91,True,17,Inefficient
5887,Casa,210.7,4,3,51.0,Poor,C,False,7,False,10.3,2931.98,4,2,6,4,1,0,17,True,Gas,Mixta,63.2,Verano,26.1,936.57,True,16,Moderate
5888,Casa,70.6,1,1,35.0,Average,D,False,1,False,8.1,854.51,0,1,0,1,1,0,3,True,Gas,LED,68.7,Primavera,17.2,127.84,True,21,Moderate
5889,Casa,227.5,8,5,61.0,Poor,B,True,6,True,22.7,2168.99,4,2,4,7,1,0,18,True,Gas,Mixta,61.1,Verano,32.0,1580.6,True,17,Moderate
5890,Departamento,83.4,3,1,16.0,Excellent,C,False,3,True,18.1,945.22,0,2,4,9,1,0,16,True,Eléctrica,LED,80.6,Primavera,21.2,338.81,True,21,Efficient
5891,Departamento,103.2,1,1,34.0,Good,A,False,2,False,13.6,1915.86,2,1,1,0,1,0,5,True,Gas,Mixta,74.7,Invierno,13.4,371.03,True,18,Efficient
5892,Casa,125.3,5,4,37.0,Average,D,False,7,True,22.5,3479.26,4,1,3,4,1,0,13,True,Gas,Mixta,68.1,Otoño,14.3,1301.02,True,20,Inefficient
5893,Casa,103.6,1,1,10.0,Average,A,False,1,False,14.5,804.5,1,1,0,1,1,0,4,True,Eléctrica,Incandescente,83.5,Otoño,16.7,405.72,True,17,Inefficient
5894,Pequeño Comercio,165.7,2,1,17.0,Average,A,False,1,False,8.9,2148.89,1,3,0,1,0,0,5,True,Eléctrica,Mixta,80.2,Verano,29.9,278.0,True,18,Moderate
5895,Casa,134.3,5,3,21.0,Poor,B,False,8,False,13.6,1330.21,3,2,5,4,1,0,15,True,Eléctrica,Mixta,66.7,Primavera,26.2,927.9,True,19,Moderate
5896,Casa,86.6,1,1,38.0,Poor,B,False,1,False,13.9,1474.39,1,2,1,1,1,0,6,True,Gas,Mixta,68.6,Primavera,18.5,290.44,True,18,Inefficient
5898,Casa,166.3,4,1,18.0,Poor,A,False,2,True,22.9,2233.42,0,1,1,2,1,0,5,True,Eléctrica,Mixta,84.3,Verano,29.6,622.79,True,19,Inefficient
5899,Casa,85.8,3,4,36.0,Excellent,E,True,2,False,12.2,1232.58,1,1,1,1,1,0,5,True,Gas,Mixta,55.1,Otoño,24.2,121.7,True,17,Efficient
5900,Casa,194.7,6,5,58.0,Average,E,False,4,True,19.0,1254.25,0,1,2,6,1,0,10,True,Gas,LED,52.7,Primavera,20.9,714.24,True,21,Moderate
5901,Departamento,87.0,1,2,33.0,Poor,C,False,1,True,15.1,1818.41,0,1,1,3,1,0,6,True,Gas,Mixta,70.6,Primavera,16.1,354.89,True,23,Inefficient
5902,Casa,210.0,6,4,50.0,Average,B,False,5,False,9.6,6425.54,4,2,4,3,1,0,14,True,Gas,Mixta,49.0,Invierno,3.8,524.65,True,19,Moderate
5903,Pequeño Comercio,99.5,4,2,18.0,Excellent,B,False,7,False,8.7,1444.74,1,3,7,1,0,0,12,False,Ninguna,Incandescente,83.7,Invierno,12.5,624.95,True,18,Efficient
5904,Departamento,86.9,2,1,25.0,Poor,A,False,1,False,18.1,535.73,0,1,1,2,1,0,5,True,Eléctrica,Incandescente,59.7,Invierno,5.8,720.68,True,21,Inefficient
5905,Casa,176.2,3,3,28.0,Poor,E,True,5,False,10.7,3175.13,4,2,3,3,1,0,13,True,Gas,LED,65.0,Verano,31.3,448.8,True,18,Moderate
5906,Departamento,47.6,3,4,7.0,Poor,A,False,4,False,13.9,491.48,1,2,2,1,1,0,7,True,Eléctrica,Mixta,57.7,Primavera,20.4,379.32,True,18,Moderate
5907,Departamento,82.7,2,2,48.0,Poor,D,False,3,True,21.2,1598.67,0,1,1,2,1,0,5,True,Gas,Incandescente,63.8,Verano,25.1,965.71,True,23,Inefficient
5908,Departamento,48.8,1,1,19.0,Excellent,B,False,1,False,11.6,1435.5,0,1,1,1,1,1,5,True,Eléctrica,LED,87.1,Verano,26.7,159.14,True,17,Efficient
5909,Casa,121.7,2,4,36.0,Good,E,False,6,False,12.4,2428.0,1,1,3,9,1,1,16,True,Gas,Mixta,63.0,Otoño,12.2,630.28,True,17,Moderate
5910,Casa,152.1,5,3,11.0,Poor,A,False,7,False,10.6,2641.33,0,2,7,7,1,1,18,True,Eléctrica,Mixta,79.2,Otoño,18.4,678.14,True,18,Moderate
5911,Casa,323.7,8,4,50.0,Poor,E,True,7,False,12.5,5940.25,3,1,7,5,1,0,17,True,Gas,LED,65.6,Primavera,22.1,208.39,True,20,Moderate
5912,Casa,143.0,4,3,31.0,Excellent,B,True,3,True,24.0,4871.44,1,1,2,2,1,0,7,True,Gas,LED,61.8,Invierno,7.5,2977.2205268752627,True,16,Efficient
5913,Casa,159.5,5,3,22.0,Average,A,False,3,True,17.5,3563.14,4,2,4,3,1,0,14,True,Eléctrica,Mixta,76.8,Primavera,21.7,684.51,True,19,Moderate
5914,Casa,182.0,6,2,12.0,Good,A,False,7,True,24.0,2344.4,5,1,9,5,1,1,22,True,Eléctrica,Mixta,96.3,Otoño,19.6,1356.77,True,17,Efficient
5915,Casa,126.5,2,3,24.0,Poor,A,False,1,False,9.3,820.91,0,1,0,2,1,0,4,True,Eléctrica,LED,78.9,Primavera,22.7,154.31,True,17,Moderate
5916,Departamento,66.8,1,1,47.0,Good,E,False,3,False,8.0,1065.89,1,1,2,1,1,1,7,True,Gas,LED,54.5,Verano,22.7,249.64,True,20,Moderate
5917,Casa,98.6,4,3,18.0,Good,A,False,4,False,8.0,2705.43,1,2,3,5,1,1,13,True,Eléctrica,Incandescente,66.5,Otoño,10.1,408.88,True,19,Moderate
5918,Departamento,83.2,3,1,23.0,Average,E,False,1,False,12.4,1020.91,0,1,0,1,1,0,3,False,Ninguna,LED,70.8,Otoño,20.2,106.89,True,16,Moderate
5919,Casa,160.8,6,1,32.0,Good,E,False,5,False,17.8,3746.67,5,2,12,2,1,1,23,True,Gas,Mixta,57.5,Otoño,17.3,1035.93,True,22,Moderate
5920,Pequeño Comercio,92.4,1,1,21.0,Good,A,False,4,False,8.0,659.04,0,3,2,1,0,0,6,True,Eléctrica,LED,61.4,Primavera,19.6,216.4,True,19,Efficient
5921,Departamento,41.0,1,1,36.0,Average,C,False,1,False,10.7,642.5,1,1,1,0,1,0,4,True,Gas,LED,53.7,Invierno,9.8,117.77,True,18,Moderate
5922,Departamento,46.7,1,1,26.0,Excellent,B,False,1,True,23.1,1330.21,0,1,1,2,1,0,5,True,Eléctrica,Mixta,74.9,Primavera,20.0,412.47,True,18,Moderate
5923,Departamento,56.0,1,1,69.0,Average,D,False,1,False,10.6,667.67,0,2,1,1,1,0,5,True,Gas,Mixta,57.1,Invierno,10.1,119.09,True,18,Moderate
5924,Casa,132.4,2,1,43.0,Excellent,E,False,1,False,13.2,1540.09,3,1,0,1,1,0,6,True,Gas,Mixta,57.1,Otoño,19.5,307.19,True,16,Moderate
5925,Departamento,66.1,1,3,25.0,Good,C,False,4,True,24.0,1013.56,0,1,4,5,1,0,11,True,Eléctrica,Mixta,63.8,Otoño,14.2,704.78,True,18,Moderate
5926,Casa,102.3,1,1,21.0,Good,A,True,3,True,21.9,1464.78,0,1,1,3,1,0,6,True,Eléctrica,Mixta,79.3,Primavera,21.0,633.59,True,20,Efficient
5927,Departamento,66.2,1,1,12.0,Good,A,False,1,False,13.9,1210.92,1,1,0,1,1,0,4,True,Eléctrica,Incandescente,79.4,Primavera,20.1,384.69,True,17,Moderate
5928,Departamento,46.6,3,1,28.0,Excellent,B,False,3,True,24.0,534.87,1,1,4,3,1,1,11,True,Eléctrica,LED,85.2,Verano,27.9,709.66,True,20,Efficient
5929,Casa,83.4,3,1,42.0,Excellent,E,False,7,False,10.3,1393.13,0,2,4,6,1,0,13,True,Gas,Incandescente,57.6,Otoño,14.5,579.52,True,21,Moderate
5930,Casa,68.9,1,2,26.0,Excellent,A,False,1,True,18.5,670.33,1,1,1,1,1,0,5,True,Eléctrica,Mixta,85.1,Otoño,14.3,349.75,True,17,Efficient
5931,Casa,97.2,1,1,20.0,Good,A,False,1,False,13.7,3221.77,4,1,0,0,1,0,6,False,Ninguna,Incandescente,71.7,Primavera,20.6,603.36,True,18,Moderate
5932,Casa,88.8,3,3,22.0,Poor,A,False,3,False,10.1,1579.17,0,2,4,3,1,0,10,True,Eléctrica,Mixta,73.2,Verano,29.8,283.13,True,18,Moderate
5933,Casa,257.1,7,4,21.0,Poor,A,False,5,True,21.0,2741.83,3,1,3,8,1,0,16,True,Eléctrica,Mixta,75.4,Invierno,9.5,1591.76,True,17,Moderate
5934,Departamento,51.9,2,1,29.0,Poor,A,False,2,False,10.2,379.95,0,1,1,5,1,0,8,False,Ninguna,LED,61.6,Otoño,14.9,224.25,True,17,Moderate
5935,Casa,125.5,6,2,24.0,Poor,A,False,8,False,8.0,1120.91,1,2,5,2,1,0,11,True,Eléctrica,Incandescente,42.3,Primavera,19.5,655.06,True,16,Moderate
5936,Casa,90.7,1,2,10.0,Excellent,A,False,1,True,18.4,423.83,0,2,0,1,1,0,4,False,Ninguna,Incandescente,67.2,Primavera,19.6,535.67,True,19,Moderate
5937,Departamento,43.6,1,1,34.0,Good,E,False,1,True,13.9,847.53,1,2,1,1,1,0,6,True,Gas,LED,55.1,Primavera,21.2,289.92,True,21,Moderate
5938,Casa,137.0,7,2,53.0,Poor,A,False,7,False,8.4,4741.34,5,1,4,7,1,0,18,True,Gas,Mixta,46.7,Primavera,17.1,484.82,True,18,Moderate
5939,Casa,110.2,1,3,47.0,Good,E,False,1,True,19.5,531.03,2,1,0,1,1,0,5,False,Ninguna,Mixta,56.1,Primavera,22.6,361.88,True,19,Inefficient
5940,Casa,105.0,1,2,34.0,Average,B,False,1,False,18.1,2620.99,2,1,0,0,1,0,4,True,Gas,Mixta,85.4,Verano,26.4,500.1,True,18,Inefficient
5941,Casa,151.8,3,4,68.0,Poor,E,False,3,True,24.0,1462.56,2,1,3,4,1,1,12,True,Gas,Mixta,46.6,Verano,30.4,1266.25,True,21,Inefficient
5942,Departamento,68.0,2,1,20.0,Good,E,False,1,False,10.2,538.46,2,1,2,1,1,0,7,False,Ninguna,LED,59.1,Primavera,29.1,132.19,True,14,Moderate
5943,Casa,120.4,2,1,28.0,Poor,B,False,2,True,19.5,2657.42,1,1,2,2,1,0,7,True,Gas,LED,48.2,Primavera,23.7,467.08,True,18,Inefficient
5944,Departamento,54.3,1,1,9.0,Poor,A,False,2,False,9.3,1832.79,0,1,1,1,1,1,5,False,Ninguna,Mixta,90.1,Verano,29.8,128.14,True,13,Moderate
5945,Departamento,82.4,1,2,28.0,Poor,D,False,4,True,18.3,241.98,1,1,2,3,1,0,8,False,Ninguna,LED,43.9,Primavera,21.5,578.22,True,19,Moderate
5946,Casa,106.5,2,4,18.0,Good,E,False,3,True,18.4,1793.13,0,2,1,2,1,0,6,True,Eléctrica,Mixta,84.5,Invierno,10.1,572.52,True,16,Moderate
5947,Casa,76.4,1,1,53.0,Poor,E,False,1,True,24.0,1536.87,0,1,0,1,1,1,4,False,Ninguna,Mixta,76.2,Otoño,12.1,508.47,True,19,Inefficient
5948,Casa,116.9,5,2,28.0,Good,A,False,6,False,8.7,1238.74,0,1,4,4,1,0,10,False,Ninguna,Mixta,57.0,Primavera,19.2,393.4,True,22,Efficient
5949,Departamento,101.2,2,1,19.0,Average,B,False,5,True,16.0,944.26,0,2,1,4,1,0,8,True,Eléctrica,LED,83.7,Primavera,22.2,365.51,True,21,Efficient
5950,Departamento,53.8,1,2,28.0,Average,E,False,1,False,13.6,1226.12,0,1,1,1,1,0,4,True,Gas,Incandescente,69.5,Invierno,8.8,450.75,True,17,Inefficient
5951,Pequeño Comercio,43.7,3,2,28.0,Good,D,False,4,False,9.2,900.47,0,2,3,3,0,0,8,True,Eléctrica,Mixta,72.4,Primavera,13.9,297.22,True,17,Moderate
5952,Pequeño Comercio,277.8,2,3,1.0,Good,A,False,3,False,12.8,2499.95,3,2,2,2,0,0,9,True,Eléctrica,LED,84.6,Invierno,6.8,516.47,True,18,Efficient
5953,Departamento,61.7,2,2,36.0,Excellent,B,False,2,False,12.9,1111.94,0,1,1,4,1,0,7,True,Gas,Incandescente,54.4,Primavera,14.0,551.84,True,21,Moderate
5954,Casa,1169.483666456839,4,3,24.0,Excellent,A,False,3,True,18.3,1469.92,2,1,2,3,1,0,9,True,Eléctrica,Mixta,90.7,Verano,29.4,661.52,True,19,Efficient
5955,Departamento,68.7,2,1,57.0,Poor,E,False,2,False,14.6,902.07,0,1,0,0,1,0,2,True,Gas,Incandescente,42.9,Invierno,10.8,507.41,True,16,Inefficient
5956,Casa,95.4,1,2,12.0,Good,A,False,1,False,12.2,835.25,0,1,0,0,1,0,2,True,Eléctrica,Mixta,64.6,Verano,29.4,222.02,True,21,Moderate
5957,Departamento,62.8,1,1,41.0,Average,C,False,3,False,8.0,1049.86,0,2,3,1,1,0,7,False,Ninguna,LED,42.1,Verano,26.8,153.0,True,18,Moderate
5958,Pequeño Comercio,87.9,1,1,72.0,Good,D,False,1,False,14.0,1431.94,2,2,0,1,0,0,5,False,Ninguna,Incandescente,48.9,Otoño,21.3,333.9,True,20,Inefficient
5959,Departamento,55.2,2,1,23.0,Good,E,True,1,False,9.5,747.27,0,1,0,1,1,0,3,False,Ninguna,Mixta,55.2,Verano,26.3,90.7,True,23,Efficient
5960,Departamento,112.0,5,3,19.0,Good,A,False,3,False,8.1,2953.61,0,1,0,1,1,0,3,False,Ninguna,Incandescente,76.5,Primavera,14.1,265.09,True,19,Efficient
5961,Casa,116.5,5,2,17.0,Excellent,A,False,1,False,10.3,2403.04,1,1,1,0,1,1,5,True,Eléctrica,Mixta,74.1,Primavera,19.8,211.35,True,21,Efficient
5962,Casa,75.4,2,3,28.0,Poor,A,False,3,True,20.8,1330.21,2,2,1,2,1,0,8,True,Gas,LED,81.0,Verano,29.5,1033.69,True,15,Moderate
5963,Casa,239.0,3,2,7.0,Poor,E,False,2,True,21.9,4078.29,1,1,1,2,1,0,6,True,Losa Radiante,LED,90.9,Verano,28.2,840.88,True,18,Inefficient
5964,Departamento,53.2,1,4,8.0,Good,B,False,2,False,10.8,298.31,0,2,1,3,1,0,7,True,Eléctrica,Mixta,71.6,Verano,30.5,282.24,True,18,Efficient
5965,Casa,87.4,1,1,52.0,Excellent,D,False,1,True,17.4,1532.3,0,1,1,1,1,0,4,True,Gas,Mixta,66.2,Verano,26.9,217.97,True,19,Moderate
