id,tipo_vivienda,metros_cuadrados,habitaciones,baños,antiguedad_vivienda,aislamiento,eficiencia_construccion,paneles_solares,cantidad_personas,trabajo_remoto,horas_en_casa,ingreso_mensual,aires_acondicionados,heladeras,televisores,computadoras,lavadoras,secadoras,cantidad_equipos,calefaccion,tipo_calefaccion,tipo_iluminacion,electrodomesticos_eficientes,factor_estacional,temperatura_media,consumo_kwh,uso_horario_pico,horas_alto_consumo,tarifa_kwh,costo_estimado,energy_efficiency_score,categoria
5575,Departamento,75.8,1,1,41.0,Excellent,B,False,1,True,22.2,1154.02,0,1,0,1,1,0,9,True,Gas,LED,38.9,Otoño,13.2,324.32,False,16,0.171,55.46,58.54,Moderado
5576,Casa,102.8,1,2,64.0,Poor,E,False,3,False,14.6,2226.66,0,1,4,4,1,1,16,True,Gas,Mixta,62.3,Primavera,16.7,475.36,True,22,0.194,92.22,54.64,Moderado
5577,Casa,265.2,6,4,27.0,Good,E,False,3,False,,7394.45,4,2,1,1,1,1,14,True,Losa Radiante,Mixta,94.2,Invierno,8.6,363.24,True,20,0.167,60.66,40.97,Eficiente
5578,Casa,124.1,1,1,25.0,Good,A,False,1,True,20.9,2795.78,3,1,1,3,1,1,22,False,Ninguna,Mixta,,Otoño,11.9,750.65,False,23,0.215,161.39,63.47,Moderado
5579,Casa,252.3,7,4,31.0,Poor,E,False,8,False,12.5,3221.53,2,1,7,9,1,1,24,False,Ninguna,Mixta,69.3,Verano,24.0,1035.0,False,10,0.158,163.53,60.47,Moderado
5580,Departamento,95.4,1,1,18.0,Excellent,E,False,1,False,8.0,1033.88,0,1,0,0,1,0,9,False,Ninguna,LED,,Otoño,21.6,99.36,False,17,0.208,20.67,18.83,Eficiente
5581,Casa,165.2,1,1,50.0,Good,E,False,2,True,22.5,4849.38,5,2,1,2,1,0,18,True,Gas,Mixta,67.6,Otoño,16.3,947.1,True,19,0.129,122.18,92.17,Ineficiente
5582,Casa,191.4,6,4,48.0,Poor,B,False,7,False,17.1,2808.41,3,1,10,5,1,0,24,False,Ninguna,LED,53.0,Invierno,10.7,764.69,False,14,0.192,146.82,52.99,Moderado
5583,Departamento,55.7,3,3,63.0,Poor,E,False,3,True,24.0,641.01,0,2,1,3,1,0,11,True,Gas,LED,42.8,Otoño,12.5,484.69,False,19,0.155,75.13,77.06,Ineficiente
5584,Casa,141.5,7,5,24.0,Poor,B,False,4,False,10.9,1168.17,2,2,4,6,1,0,20,True,Eléctrica,LED,81.8,Verano,27.8,528.74,True,18,0.184,97.29,54.64,Moderado
5585,Casa,60.8,1,1,,Poor,C,False,1,False,11.8,508.06,0,1,0,0,1,0,9,False,Ninguna,LED,,Primavera,22.1,174.54,False,12,0.17,29.67,32.84,Eficiente
5586,Departamento,44.8,1,1,27.0,Good,A,False,2,False,15.7,321.33,0,1,1,2,1,1,9,True,Eléctrica,LED,52.6,Invierno,8.0,3192.642046012576,False,13,0.18,83.81,75.5,Ineficiente
5587,Departamento,56.2,1,2,52.0,Poor,C,False,1,False,9.8,1230.8,0,2,1,0,1,0,12,True,Gas,LED,55.0,Invierno,4.8,145.97,False,18,0.18,26.27,19.75,Eficiente
5588,Casa,119.1,2,1,19.0,Good,B,False,2,False,10.6,1280.29,2,1,3,1,1,0,11,True,Eléctrica,LED,87.4,Primavera,21.8,223.84,False,14,0.196,43.87,30.11,Eficiente
5589,Casa,144.7,4,4,7.0,Good,C,False,8,False,8.0,2338.09,5,2,6,3,1,0,28,True,Eléctrica,LED,78.3,Invierno,7.4,603.14,False,16,0.168,101.33,34.61,Eficiente
5590,Casa,151.8,7,1,46.0,Poor,E,False,8,False,8.2,2917.94,3,1,7,10,1,0,29,True,Gas,Incandescente,72.3,Verano,33.6,1119.06,True,17,0.149,166.74,69.84,Ineficiente
5591,Departamento,46.6,1,2,28.0,Poor,B,False,1,True,16.8,1869.53,2,1,0,1,1,0,7,True,Eléctrica,Mixta,66.1,Invierno,4.5,511.12,True,17,0.167,85.36,129.6,Ineficiente
5592,Pequeño Comercio,76.6,3,1,50.0,Average,E,False,8,False,11.8,3374.64,1,2,4,7,0,0,19,True,Gas,Mixta,60.5,Invierno,10.2,451.15,False,15,0.19,85.72,37.97,Eficiente
5593,Departamento,63.0,2,3,75.0,Average,E,False,2,True,24.0,,0,2,1,5,1,0,14,True,Gas,Incandescente,46.7,Primavera,16.4,1052.66,False,13,0.157,165.27,116.84,Ineficiente
5594,Departamento,59.2,1,1,18.0,Excellent,C,False,3,False,10.6,,0,1,2,2,1,0,10,True,Eléctrica,LED,80.6,Otoño,15.5,201.44,False,9,0.171,34.45,29.93,Eficiente
5595,Pequeño Comercio,89.8,1,1,8.0,Good,B,False,3,False,9.5,863.31,0,2,1,1,0,0,9,True,Eléctrica,LED,86.9,Primavera,22.2,228.13,False,15,0.19,43.34,43.35,Moderado
5596,Departamento,51.5,1,1,12.0,Excellent,A,False,1,True,24.0,730.38,0,1,1,4,1,0,16,False,Ninguna,Mixta,81.8,Verano,26.2,480.5,True,18,0.149,71.59,54.19,Moderado
5597,Casa,182.3,5,4,9.0,Good,B,False,2,False,18.8,2989.31,1,1,0,1,1,1,11,True,Eléctrica,Mixta,49.6,Invierno,8.0,876.06,False,16,0.186,162.95,130.42,Ineficiente
5598,Casa,291.7,7,5,17.0,Average,E,False,6,False,10.6,4135.28,3,1,7,5,1,0,21,True,Losa Radiante,Mixta,79.9,Otoño,10.0,608.9,True,22,0.205,124.82,57.16,Moderado
5599,Casa,131.4,1,1,25.0,Good,D,False,2,False,14.0,3104.58,1,2,2,2,1,0,13,True,Eléctrica,LED,79.7,Invierno,3.6,398.54,True,18,0.15,59.78,54.93,Moderado
5600,Casa,252.7,8,2,24.0,Excellent,C,False,4,False,13.0,3727.97,2,2,5,3,1,0,16,True,Eléctrica,Mixta,70.1,Invierno,10.7,457.08,True,15,0.166,75.88,48.86,Moderado
5601,Departamento,53.3,4,1,51.0,Average,E,False,2,False,,2243.44,0,1,1,3,1,0,12,True,Gas,Incandescente,72.2,Verano,23.5,308.84,False,8,0.164,50.65,43.58,Moderado
5602,Casa,137.9,4,5,20.0,Excellent,E,False,7,False,12.6,3168.47,1,1,4,3,1,1,15,True,Eléctrica,Mixta,,Otoño,14.5,672.81,False,12,0.217,146.0,58.75,Moderado
5603,Casa,242.2,5,4,14.0,Good,A,False,6,False,15.9,2787.36,2,2,6,6,1,1,22,True,Eléctrica,Mixta,84.8,Otoño,13.5,954.68,False,16,0.155,147.98,74.03,Ineficiente
5604,Casa,136.5,7,4,4.0,Good,B,False,8,False,9.4,5021.37,2,2,9,6,1,0,22,True,Losa Radiante,LED,82.5,Verano,27.9,634.96,False,11,0.167,106.04,41.25,Eficiente
5605,Casa,99.8,2,2,75.0,Poor,E,False,2,False,8.0,1104.34,1,1,1,2,1,0,11,True,Gas,Mixta,43.1,Verano,29.6,269.74,True,17,0.172,46.4,41.31,Eficiente
5606,Departamento,44.2,1,2,19.0,Excellent,E,False,2,False,22.0,503.5,0,1,2,4,1,0,12,True,Eléctrica,Mixta,59.7,Invierno,12.0,574.82,True,22,0.202,116.11,94.43,Ineficiente
5607,Casa,105.6,3,4,40.0,Average,B,False,5,True,23.6,1376.32,0,2,7,5,1,0,22,False,Ninguna,Mixta,65.8,Primavera,17.6,1033.53,True,20,0.193,199.47,87.65,Ineficiente
5608,Casa,66.7,1,1,41.0,Average,E,False,1,True,23.9,,0,1,0,2,1,0,13,True,Gas,Incandescente,74.1,Otoño,15.2,861.37,True,22,0.137,118.01,127.19,Ineficiente
5609,Departamento,126.2,4,4,57.0,Average,B,False,3,True,16.3,771.91,0,1,2,4,1,1,18,False,Ninguna,LED,67.0,Invierno,4.8,415.25,True,19,0.192,79.73,43.64,Moderado
5610,Departamento,46.4,2,2,53.0,Poor,D,False,7,False,13.4,296.66,1,2,4,7,1,0,22,False,Ninguna,Incandescente,63.2,Otoño,15.6,1062.61,False,15,0.178,189.14,79.59,Ineficiente
5611,Casa,56.5,4,1,19.0,Good,E,False,2,False,8.0,901.57,0,1,1,2,1,0,11,True,Eléctrica,Mixta,77.0,Verano,22.6,141.63,False,13,0.186,26.34,22.74,Eficiente
5612,Casa,261.5,8,5,40.0,Good,A,False,5,True,20.9,5027.45,3,1,2,6,1,0,16,True,Gas,Incandescente,43.7,Verano,26.5,1796.99,True,16,0.176,316.27,182.55,Ineficiente
5613,Departamento,40.0,2,1,18.0,Good,A,False,6,True,19.4,508.34,0,1,5,4,1,0,18,True,Eléctrica,Incandescente,78.0,Verano,23.2,1112.51,True,19,0.18,200.25,111.31,Ineficiente
5614,Casa,133.1,2,1,38.0,Average,A,False,2,False,17.2,1074.55,0,1,4,2,1,0,14,True,Gas,LED,71.6,Primavera,20.8,352.51,False,14,0.174,61.34,42.8,Eficiente
5615,Casa,118.9,3,3,22.0,Excellent,C,False,1,True,17.3,705.75,0,1,1,1,1,0,9,True,Eléctrica,Mixta,67.9,Otoño,7.2,303.14,True,17,0.154,46.68,55.92,Moderado
5616,Casa,177.9,4,1,53.0,Poor,A,False,3,True,17.4,1900.6,2,1,2,5,1,1,20,True,Gas,LED,48.0,Verano,23.8,1026.81,False,16,0.168,172.5,86.11,Ineficiente
5617,Casa,152.3,6,1,51.0,Average,E,False,8,True,22.8,1415.27,0,2,4,11,1,0,29,True,Gas,Incandescente,41.2,Invierno,8.9,2523.69,True,18,0.159,401.27,149.47,Ineficiente
5618,Departamento,96.9,3,1,26.0,Excellent,E,False,4,False,13.1,1454.29,1,2,0,5,1,0,14,True,Eléctrica,Mixta,50.0,Invierno,6.9,378.6,True,17,0.157,59.44,43.89,Moderado
5619,Departamento,77.4,2,1,41.0,Poor,E,False,1,True,24.0,936.16,0,2,0,3,1,0,10,False,Ninguna,Incandescente,50.4,Invierno,7.6,579.24,True,16,0.212,122.8,101.66,Ineficiente
5620,Departamento,66.3,1,3,30.0,Good,A,False,1,False,8.0,802.45,0,2,0,2,1,0,10,True,Eléctrica,Mixta,66.0,Invierno,10.5,231.02,True,21,0.202,46.67,44.98,Moderado
5621,Casa,89.2,1,1,36.0,Average,D,False,3,True,17.8,415.79,0,1,1,4,1,0,11,True,Gas,Mixta,61.6,Verano,27.2,561.92,True,16,0.199,111.82,84.44,Ineficiente
5622,Departamento,65.6,1,1,47.0,Poor,B,False,2,False,10.4,419.62,0,1,1,0,1,0,7,True,Gas,LED,74.7,Invierno,11.2,138.88,False,9,0.149,20.69,33.24,Eficiente
5623,Departamento,75.8,5,2,24.0,Good,A,False,8,True,17.2,750.83,0,1,5,10,1,0,22,True,Eléctrica,Mixta,95.2,Otoño,12.0,776.65,True,19,0.201,156.11,59.76,Moderado
5624,Casa,97.2,2,1,22.0,Excellent,B,False,2,False,17.1,500.41,2,1,2,2,1,0,10,True,Eléctrica,LED,86.8,Otoño,18.4,254.23,False,14,0.19,48.3,41.04,Eficiente
5625,Departamento,30.0,3,2,22.0,Excellent,E,False,4,False,10.7,,0,1,3,5,1,1,17,True,Eléctrica,Mixta,77.5,Verano,26.0,306.05,True,22,0.183,56.01,36.29,Eficiente
5626,Casa,110.2,4,2,46.0,Poor,E,False,4,False,16.8,2544.61,2,1,1,2,1,0,12,True,Gas,LED,71.6,Invierno,7.2,404.92,False,10,0.182,73.7,49.2,Moderado
5627,Departamento,37.7,1,2,19.0,Poor,A,False,1,False,16.1,431.38,3,1,1,0,1,0,14,True,Eléctrica,Incandescente,85.6,Otoño,16.7,4694.952926298004,False,16,0.201,137.62,79.29,Ineficiente
5628,Departamento,80.8,2,1,55.0,Poor,E,False,2,True,17.4,1100.02,0,1,0,1,1,0,7,True,Gas,Mixta,66.6,Verano,25.3,329.91,True,14,0.148,48.83,76.8,Ineficiente
5629,Departamento,55.1,3,2,42.0,Excellent,C,False,3,False,12.1,448.13,0,2,3,1,1,0,11,False,Ninguna,Mixta,63.1,Verano,25.4,303.35,True,20,0.161,48.84,47.8,Moderado
5630,Casa,228.5,8,3,25.0,Good,B,False,8,True,16.7,3197.1,3,2,4,6,1,1,24,True,Eléctrica,Mixta,87.1,Primavera,22.6,1206.08,False,12,0.184,221.92,79.85,Ineficiente
5631,Casa,244.7,8,5,47.0,Poor,A,False,6,True,16.9,8876.28,4,1,3,5,1,1,21,True,Gas,Mixta,69.0,Invierno,12.4,991.41,True,20,0.196,194.32,85.46,Ineficiente
5632,Departamento,67.0,6,4,18.0,Excellent,A,False,7,False,12.2,1270.99,0,2,3,9,1,0,20,True,Eléctrica,Mixta,62.6,Invierno,6.6,457.61,False,19,0.161,73.68,41.44,Eficiente
5633,Casa,86.0,2,1,48.0,Good,E,True,3,True,18.0,,1,2,2,2,1,0,12,True,Gas,LED,48.7,Verano,26.1,233.03,True,18,0.181,42.18,33.42,Eficiente
5634,Casa,258.8,8,3,65.0,Poor,A,True,4,False,14.5,1422.27,0,1,2,6,1,0,16,True,Gas,Mixta,42.7,Invierno,9.9,408.56,False,5,0.179,73.13,30.37,Eficiente
5635,Casa,105.1,3,5,33.0,Poor,E,False,2,True,18.0,2049.61,1,2,3,5,1,0,15,True,Gas,LED,78.1,Verano,31.0,569.54,True,17,0.16,91.13,61.0,Moderado
5636,Departamento,53.8,3,2,33.0,Good,A,False,2,False,8.2,1688.17,1,1,1,2,1,0,12,True,Gas,Mixta,71.2,Otoño,15.4,133.81,False,17,0.207,27.7,20.71,Eficiente
5637,Casa,162.8,2,2,1.0,Good,A,False,1,False,17.1,641.72,0,1,1,0,1,0,8,True,Eléctrica,Mixta,78.2,Otoño,14.6,485.95,True,20,0.186,90.39,108.8,Ineficiente
5638,Casa,105.0,1,2,6.0,Excellent,A,False,1,False,10.9,,2,1,1,1,1,0,10,False,Ninguna,LED,91.0,Verano,26.9,212.39,True,21,0.182,38.65,36.6,Eficiente
5639,Departamento,42.6,2,4,18.0,Excellent,A,False,1,True,22.4,1213.66,2,1,0,3,1,0,14,True,Eléctrica,Mixta,76.8,Invierno,8.3,510.46,False,18,0.131,66.87,66.17,Moderado
5640,Casa,124.6,4,3,28.0,Good,E,False,2,False,,1704.19,0,1,0,2,1,0,5,True,Eléctrica,Mixta,,Primavera,21.7,220.87,False,13,0.15,33.13,68.33,Ineficiente
5641,Casa,101.4,2,1,13.0,Excellent,B,False,2,True,14.8,1659.17,1,2,1,2,1,1,14,True,Eléctrica,LED,78.0,Verano,24.9,494.46,True,15,0.204,100.87,63.52,Moderado
5642,Casa,116.4,1,1,26.0,Excellent,B,False,1,False,,2577.28,3,1,0,0,1,0,8,True,Eléctrica,Mixta,67.2,Primavera,21.7,261.44,False,5,0.163,42.61,45.22,Moderado
5643,Departamento,64.0,3,4,26.0,Excellent,E,False,3,True,19.4,2216.49,1,1,2,4,1,1,16,True,Eléctrica,Incandescente,85.0,Otoño,18.6,990.73,True,17,0.168,166.44,107.14,Ineficiente
5644,Departamento,82.5,2,2,47.0,Average,E,False,4,False,10.1,636.91,1,1,3,4,1,1,17,True,Gas,Mixta,43.6,Otoño,16.5,392.82,False,18,0.19,74.64,41.0,Eficiente
5645,Departamento,58.0,2,1,25.0,Excellent,B,False,3,True,19.8,2489.77,2,1,1,6,1,0,17,True,Eléctrica,LED,80.2,Otoño,16.0,350.1,False,21,0.178,62.32,41.3,Eficiente
5646,Departamento,49.5,1,2,45.0,Poor,C,False,1,False,14.6,844.75,0,2,0,1,1,0,6,True,Gas,Incandescente,55.5,Otoño,11.5,322.34,True,19,0.176,56.73,97.3,Ineficiente
5647,Casa,139.0,4,1,26.0,Excellent,A,True,6,False,15.8,1595.28,2,2,6,3,1,0,16,False,Ninguna,Mixta,61.1,Primavera,21.5,259.57,False,13,0.156,40.49,22.33,Eficiente
5648,Casa,129.4,2,2,60.0,Poor,D,False,3,False,8.0,,2,1,4,3,1,1,18,True,Gas,LED,64.5,Otoño,21.0,180.85,True,21,0.176,31.83,20.07,Eficiente
5649,Pequeño Comercio,126.2,2,3,23.0,Good,C,False,1,False,12.3,2027.92,1,2,1,0,0,0,8,True,Eléctrica,Mixta,73.2,Invierno,7.1,347.1,False,16,0.196,68.03,71.79,Ineficiente
5650,Pequeño Comercio,94.8,4,2,33.0,Poor,B,False,4,False,11.9,815.14,0,3,3,7,0,1,21,False,Ninguna,Incandescente,66.6,Verano,24.7,793.9,True,16,0.168,133.38,62.0,Moderado
5651,Departamento,51.3,1,3,31.0,Good,A,False,1,False,9.5,1369.94,0,1,0,1,1,0,12,True,Gas,LED,64.0,Invierno,8.2,133.45,False,10,0.153,20.42,14.69,Eficiente
5652,Departamento,52.3,1,2,2.0,Excellent,C,False,2,False,8.8,670.17,0,2,2,1,1,1,11,False,Ninguna,LED,77.9,Verano,26.4,128.74,False,16,0.207,26.65,17.66,Eficiente
5653,Casa,147.7,8,5,50.0,Poor,E,False,8,True,19.0,6721.0,3,1,3,6,1,1,19,True,Gas,Mixta,73.0,Primavera,24.3,1206.48,True,21,0.167,201.48,121.65,Ineficiente
5654,Casa,108.7,3,1,41.0,Poor,A,False,4,True,23.0,3386.55,5,2,3,4,1,1,26,True,Gas,Mixta,58.1,Primavera,22.9,1541.04,True,17,0.174,268.14,101.76,Ineficiente
5655,Casa,165.6,5,3,24.0,Average,B,False,6,False,16.5,2095.74,4,2,8,4,1,0,22,False,Ninguna,Incandescente,72.1,Primavera,18.3,1372.89,False,12,0.164,225.15,90.4,Ineficiente
5656,Departamento,71.7,3,2,47.0,Excellent,C,False,5,False,11.0,664.06,1,1,1,4,1,0,11,True,Gas,Mixta,,Primavera,17.9,373.11,True,18,0.175,65.29,61.27,Moderado
5657,Casa,60.9,4,2,38.0,Good,D,False,6,False,12.1,315.63,0,2,5,1,1,0,13,True,Gas,Mixta,55.6,Invierno,8.0,524.34,False,10,0.183,95.95,52.3,Moderado
5658,Casa,132.3,1,1,,Good,C,False,1,False,14.4,3436.82,1,1,0,0,1,0,8,False,Ninguna,LED,81.9,Invierno,6.5,157.39,True,17,0.155,24.4,31.64,Eficiente
5659,Departamento,76.3,3,3,59.0,Average,A,False,1,False,10.8,1768.11,3,1,2,1,1,0,16,False,Ninguna,Incandescente,47.3,Invierno,7.1,574.93,False,16,0.18,103.49,62.81,Moderado
5660,Departamento,63.9,2,1,35.0,Poor,C,False,3,True,16.9,319.4,0,1,1,2,1,0,6,True,Gas,Incandescente,61.8,Otoño,20.6,465.23,False,15,0.188,87.46,130.77,Ineficiente
5661,Casa,187.8,6,5,,Excellent,B,False,2,False,11.1,2511.85,1,1,2,1,1,1,15,False,Ninguna,Mixta,60.1,Otoño,14.7,344.99,False,8,0.206,71.07,38.33,Eficiente
5662,Casa,157.9,4,5,40.0,Average,D,False,4,False,11.1,5151.7,5,2,4,2,1,0,19,True,Gas,Mixta,58.4,Otoño,17.1,521.6,False,14,0.136,70.94,38.7,Eficiente
5663,Casa,123.2,3,1,56.0,Average,E,False,2,True,24.0,2457.98,1,1,2,3,1,1,13,True,Gas,Mixta,57.6,Otoño,16.6,666.05,False,10,0.158,105.24,74.3,Ineficiente
5664,Departamento,81.3,1,1,22.0,Good,B,False,1,False,18.2,1614.59,0,1,0,2,1,0,8,False,Ninguna,Mixta,57.9,Invierno,3.2,275.83,False,13,0.191,52.68,55.31,Moderado
5665,Casa,56.6,1,1,38.0,Excellent,B,False,1,False,9.1,769.51,0,1,0,1,1,0,9,True,Gas,LED,66.4,Primavera,14.2,117.77,False,12,0.169,19.9,19.73,Eficiente
5666,Casa,222.6,6,2,69.0,Average,E,False,8,False,14.6,9346.24,2,2,3,6,1,0,18,True,Gas,Mixta,37.6,Primavera,20.6,1042.62,False,5,0.178,185.59,70.4,Ineficiente
5667,Casa,193.1,1,2,8.0,Good,A,False,2,False,13.9,4091.58,4,2,2,0,1,0,16,True,Losa Radiante,LED,80.1,Verano,29.9,628.0,False,6,0.178,111.78,49.28,Moderado
5668,Casa,89.6,4,3,38.0,Poor,A,False,4,True,19.4,1172.14,1,2,4,6,1,0,19,True,Gas,LED,47.2,Invierno,8.7,579.93,True,23,0.203,117.73,60.0,Moderado
5669,Pequeño Comercio,30.0,1,1,14.0,Good,B,False,4,False,17.9,757.02,1,3,1,4,0,0,14,True,Eléctrica,Mixta,78.2,Otoño,17.7,475.27,False,13,0.179,85.07,52.62,Moderado
5670,Departamento,136.9,5,5,41.0,Poor,E,False,2,True,22.3,1061.11,0,1,1,2,1,0,13,True,Gas,Incandescente,54.8,Invierno,9.9,953.02,True,19,0.173,164.87,134.38,Ineficiente
5671,Casa,57.0,3,1,50.0,Poor,D,False,2,False,9.0,796.85,1,1,0,0,1,0,6,False,Ninguna,LED,50.9,Invierno,13.4,75.06,False,19,0.177,13.29,25.0,Eficiente
5672,Departamento,68.9,5,3,42.0,Good,E,False,2,False,17.1,2127.56,1,1,1,1,1,0,7,True,Gas,LED,67.7,Primavera,16.6,229.55,True,16,0.199,45.68,52.22,Moderado
5673,Casa,80.1,3,4,40.0,Excellent,C,False,4,False,12.5,,1,1,3,6,1,0,25,True,Gas,LED,59.8,Verano,24.6,434.26,False,11,0.173,75.13,22.49,Eficiente
5674,Casa,86.1,1,1,26.0,Poor,E,False,1,False,8.3,1024.33,0,1,0,1,1,0,9,True,Eléctrica,LED,76.6,Invierno,9.8,271.87,True,20,0.152,41.32,57.21,Moderado
5675,Departamento,52.8,2,2,,Poor,E,False,1,True,24.0,939.79,1,1,0,4,1,0,13,True,Gas,Mixta,61.0,Verano,27.7,708.52,False,13,0.179,126.83,79.43,Ineficiente
5676,Departamento,69.4,4,2,,Poor,D,False,6,False,13.8,1222.86,1,2,3,5,1,0,20,True,Gas,Mixta,74.5,Verano,24.8,870.82,True,22,0.151,131.49,84.89,Ineficiente
5677,Casa,120.5,4,3,38.0,Poor,C,True,1,False,12.6,3005.17,0,1,0,1,1,0,9,True,Gas,LED,52.4,Invierno,11.6,85.07,False,19,0.181,15.4,19.62,Eficiente
5678,Casa,99.1,4,1,51.0,Average,E,False,3,False,10.7,2639.25,0,1,1,2,1,1,10,True,Gas,LED,61.6,Primavera,15.1,237.3,False,11,0.134,31.8,38.49,Eficiente
5679,Casa,123.8,2,1,3.0,Good,C,False,3,True,20.3,6046.06,3,1,0,3,1,1,18,True,Losa Radiante,LED,64.0,Primavera,14.8,593.88,False,8,0.229,136.0,48.67,Moderado
5680,Casa,155.1,5,1,48.0,Poor,E,False,4,False,13.0,3607.96,1,2,0,3,1,0,13,True,Gas,Mixta,71.4,Primavera,24.2,507.24,True,21,0.171,86.74,72.71,Ineficiente
5681,Casa,90.5,4,5,40.0,Average,B,False,5,False,11.6,3703.76,0,2,1,3,1,0,12,True,Gas,Mixta,65.9,Otoño,12.8,351.17,True,18,0.151,53.03,59.58,Moderado
5682,Casa,131.6,8,5,9.0,Good,C,False,8,False,14.1,2186.22,1,1,3,6,1,0,20,True,Eléctrica,Mixta,76.6,Primavera,21.2,624.93,False,20,0.186,116.24,55.81,Moderado
5683,Departamento,67.5,1,1,13.0,Excellent,E,False,2,False,14.3,,0,1,1,0,1,0,5,True,Eléctrica,LED,68.0,Primavera,18.4,164.36,False,8,0.173,28.43,50.55,Moderado
5684,Casa,64.5,3,2,47.0,Average,E,False,3,True,22.1,1213.24,0,1,0,4,1,0,13,True,Gas,LED,56.9,Invierno,8.2,445.43,False,12,0.184,81.96,46.55,Moderado
5685,Casa,97.1,5,3,78.0,Average,E,False,7,False,13.7,2154.75,4,2,5,7,1,1,25,True,Gas,Mixta,31.4,Primavera,20.2,576.69,False,12,0.165,95.15,31.07,Eficiente
5686,Casa,139.1,3,3,10.0,Poor,A,False,6,False,11.5,2469.36,2,1,6,8,1,0,19,True,Eléctrica,LED,76.5,Primavera,19.5,391.69,False,12,0.172,67.37,28.45,Eficiente
5687,Casa,95.1,1,1,56.0,Average,A,False,2,False,12.4,2080.42,1,2,0,0,1,0,10,True,Gas,Mixta,45.3,Otoño,15.0,290.89,True,15,0.17,49.45,45.11,Moderado
5688,Departamento,114.8,4,3,31.0,Good,A,False,7,True,22.4,1480.99,1,1,3,4,1,0,14,True,Gas,Incandescente,68.8,Otoño,15.1,1078.24,True,21,0.179,193.0,147.04,Ineficiente
5689,Departamento,58.7,1,1,70.0,Poor,E,False,1,True,20.9,1081.26,0,1,0,1,1,1,9,False,Ninguna,Mixta,38.3,Otoño,13.2,419.08,True,18,0.181,75.85,81.39,Ineficiente
5690,Pequeño Comercio,119.1,2,3,7.0,Excellent,B,False,3,False,14.5,2155.92,2,2,0,2,0,0,12,True,Eléctrica,LED,100.0,Primavera,21.5,332.01,False,13,0.177,58.77,44.4,Moderado
5691,Pequeño Comercio,53.9,1,1,37.0,Poor,B,False,2,False,8.0,683.31,0,2,4,2,0,0,12,False,Ninguna,LED,62.2,Primavera,22.7,157.07,False,16,0.188,29.53,24.13,Eficiente
5692,Pequeño Comercio,38.5,1,1,14.0,Average,A,False,1,False,11.6,666.26,0,2,0,2,0,0,10,False,Ninguna,Mixta,,Otoño,14.0,228.21,False,15,0.18,41.08,31.93,Eficiente
5693,Casa,152.8,3,5,31.0,Good,D,False,2,True,24.0,1814.01,0,1,1,3,1,1,12,True,Gas,LED,60.9,Invierno,6.9,567.43,False,15,0.166,94.19,78.21,Ineficiente
5694,Casa,220.1,3,2,17.0,Good,C,False,4,True,21.3,4587.54,5,2,3,6,1,0,21,False,Ninguna,Incandescente,70.2,Otoño,16.5,1695.85,True,19,0.208,352.74,140.24,Ineficiente
5695,Departamento,50.7,1,2,17.0,Average,A,False,1,False,14.6,367.04,0,1,2,2,1,0,10,True,Eléctrica,Incandescente,68.0,Primavera,19.0,323.61,False,11,0.205,66.34,43.27,Moderado
5696,Departamento,65.0,1,1,5.0,Excellent,B,False,1,True,21.6,994.04,2,1,0,1,1,1,15,False,Ninguna,Mixta,65.6,Verano,27.6,771.2,True,18,0.19,146.53,91.12,Ineficiente
5697,Casa,148.2,3,1,25.0,Poor,E,False,3,False,11.6,3427.86,4,1,0,2,1,0,10,True,Eléctrica,Mixta,54.3,Invierno,8.3,442.85,True,15,0.161,71.3,72.56,Ineficiente
5698,Casa,89.4,2,1,10.0,Good,B,False,1,False,16.8,1562.65,0,1,1,1,1,1,8,True,Eléctrica,Incandescente,89.1,Primavera,18.8,473.55,True,22,0.161,76.24,121.71,Ineficiente
5699,Departamento,65.3,3,2,30.0,Excellent,D,False,2,False,14.8,1396.0,0,1,1,1,1,0,4,True,Eléctrica,LED,78.6,Invierno,5.5,223.45,True,19,0.193,43.13,101.17,Ineficiente
5700,Casa,100.6,4,4,14.0,Excellent,B,False,4,True,17.9,1201.47,1,1,3,5,1,1,23,True,Eléctrica,LED,92.8,Primavera,22.4,480.31,True,17,0.174,83.57,35.95,Eficiente
5701,Casa,128.2,3,4,,Excellent,A,False,2,True,21.2,3146.57,1,1,6,2,1,1,19,True,Eléctrica,Mixta,78.2,Primavera,17.6,779.62,True,15,0.156,121.62,62.92,Moderado
5702,Casa,135.1,2,3,17.0,Excellent,E,False,2,True,14.1,2527.35,1,1,2,3,1,1,14,True,Eléctrica,Mixta,83.2,Primavera,16.9,300.2,True,21,0.193,57.94,31.77,Eficiente
5703,Departamento,77.7,1,1,,Excellent,C,False,1,False,15.8,876.86,0,2,1,0,1,0,10,False,Ninguna,LED,70.5,Primavera,15.8,206.83,False,15,0.196,40.54,30.4,Eficiente
5704,Casa,175.9,8,5,31.0,Average,C,False,8,False,13.1,1302.72,1,1,9,10,1,1,29,True,Gas,Mixta,81.9,Invierno,12.0,814.93,True,19,0.165,134.46,52.53,Moderado
5705,Departamento,53.6,3,2,,Excellent,A,False,1,False,14.0,297.46,1,1,0,2,1,0,9,True,Eléctrica,Incandescente,57.9,Otoño,16.0,353.22,True,20,0.207,73.12,72.13,Ineficiente
