tipo_vivienda,metros_cuadrados,habitaciones,baños,antiguedad_vivienda,aislamiento,eficiencia_construccion,paneles_solares,cantidad_personas,trabajo_remoto,horas_en_casa,ingreso_mensual,aires_acondicionados,heladeras,televisores,computadoras,lavadoras,secadoras,cantidad_equipos,calefaccion,tipo_calefaccion,tipo_iluminacion,electrodomesticos_eficientes,factor_estacional,temperatura_media,consumo_kwh,uso_horario_pico,horas_alto_consumo,tarifa_kwh,costo_estimado,categoria
casa,66.5,1,1,20.0,excellent,a,0,1,0,12.6,792.62,2,1,0,2,1,0,13,1,eléctrica,mixta,70.5,invierno,12.0,301.05,1,19,0.18,54.19,efficient
casa,138.8,5,2,21.0,poor,b,1,3,1,17.2,1391.05,0,1,2,3,1,0,10,1,eléctrica,incandescente,65.5,invierno,5.6,536.77,1,18,0.184,98.77,moderate
casa,133.2,2,1,1.0,good,b,0,2,1,19.4,1845.38,0,2,1,4,1,1,13,1,eléctrica,led,60.6,verano,30.8,450.3,1,19,0.165,74.3,efficient
departamento,70.0,1,1,33.0,poor,e,0,3,0,10.4,416.39,0,2,0,3,1,0,11,1,gas,mixta,66.6,invierno,6.7,305.83,1,19,0.136,41.59,inefficient
departamento,97.5,3,1,10.0,excellent,a,0,1,1,24.0,4831.21,3,1,0,2,1,0,14,0,ninguna,led,90.7,otoño,24.1,376.33,1,20,0.189,71.13,efficient
casa,91.7,3,1,33.0,average,d,0,4,0,13.4,1067.42,0,2,2,3,1,0,14,1,gas,mixta,64.7,otoño,15.2,460.5,1,18,0.157,72.3,moderate
departamento,65.2,1,1,30.0,average,d,0,1,0,13.7,1330.0,0,1,1,1,1,0,8,1,eléctrica,mixta,84.0,verano,23.9,220.4,1,20,0.206,45.4,moderate
casa,154.2,3,2,44.0,excellent,e,1,3,0,12.9,2325.01,0,1,1,4,1,0,12,1,gas,incandescente,61.5,primavera,18.3,412.96,1,19,0.187,77.22,efficient
casa,115.8,1,1,46.0,good,b,1,4,0,8.0,3089.15,3,2,3,4,1,0,20,1,gas,led,75.0,invierno,11.4,136.88,1,17,0.18,24.64,efficient
casa,179.5,1,1,62.0,poor,e,0,1,1,17.4,1361.03,2,1,1,2,1,0,8,1,gas,mixta,82.2,otoño,10.2,379.27,1,22,0.16,60.68,inefficient
departamento,44.7,1,1,33.0,good,d,0,4,0,12.9,577.91,0,2,2,1,1,0,15,1,gas,incandescente,74.1,primavera,17.4,524.34,1,19,0.204,106.97,moderate
departamento,40.7,1,1,11.0,good,b,0,1,0,8.9,428.5,0,1,1,0,1,0,8,1,eléctrica,led,66.6,invierno,11.5,159.76,1,20,0.172,27.48,efficient
casa,91.8,3,1,21.0,excellent,b,0,6,1,20.1,1614.91,1,2,7,5,1,0,26,1,eléctrica,mixta,64.6,primavera,20.6,1051.66,1,18,0.188,197.71,efficient
departamento,74.3,2,2,17.0,good,b,0,1,0,12.8,1330.0,0,1,0,2,1,0,8,1,eléctrica,mixta,64.2,primavera,15.0,240.2,1,20,0.174,41.79,moderate
casa,76.7,1,2,11.0,excellent,a,0,2,0,13.0,519.36,0,1,1,1,1,0,9,1,eléctrica,mixta,65.6,invierno,12.4,355.25,1,19,0.17,60.39,efficient
casa,31.7,1,1,12.0,good,b,0,1,0,13.6,208.17,0,1,1,1,1,0,11,1,eléctrica,led,84.1,verano,31.9,146.16,1,13,0.208,30.4,efficient
departamento,101.4,2,1,15.0,average,a,0,1,0,14.3,824.0,0,1,0,2,1,0,14,1,eléctrica,led,91.0,primavera,17.0,242.25,1,19,0.142,34.4,efficient
casa,114.2,4,5,28.0,good,c,0,2,1,20.6,904.52,1,1,1,3,1,0,11,0,ninguna,led,83.0,verano,28.7,538.84,1,21,0.173,93.22,efficient
departamento,84.5,7,4,62.0,poor,d,0,5,1,18.8,2741.31,1,2,3,5,1,0,18,0,ninguna,mixta,50.8,verano,26.7,1122.61,1,18,0.191,214.42,inefficient
casa,110.5,1,1,28.0,excellent,b,0,1,1,14.6,1470.9,0,1,0,2,1,0,9,0,ninguna,mixta,69.5,otoño,17.0,301.8,1,19,0.209,63.08,efficient
departamento,77.0,3,2,28.0,good,e,0,1,0,13.9,545.76,4,1,2,1,1,0,12,0,ninguna,incandescente,66.3,invierno,10.4,273.34,1,20,0.187,51.11,inefficient
departamento,84.8,2,2,40.0,good,c,0,4,1,19.1,1631.23,2,1,2,2,1,1,14,1,gas,incandescente,42.8,verano,24.9,1146.42,1,20,0.197,225.84,moderate
departamento,75.9,2,2,27.0,excellent,e,0,2,0,8.2,848.59,0,2,1,0,1,0,12,1,eléctrica,incandescente,57.2,primavera,20.9,327.94,1,18,0.188,61.65,moderate
departamento,68.6,3,2,37.0,average,a,0,4,0,10.4,289.36,0,2,3,2,1,0,14,1,gas,mixta,50.1,primavera,19.4,366.25,1,18,0.158,57.87,moderate
casa,181.8,3,2,52.0,poor,a,0,3,0,14.0,1631.88,2,1,2,4,1,0,17,1,gas,mixta,52.4,verano,20.8,665.92,1,20,0.161,107.21,moderate
casa,164.2,4,3,5.0,good,d,0,7,0,9.7,2679.64,2,1,1,6,1,0,14,1,eléctrica,mixta,86.1,invierno,10.9,335.83,1,17,0.183,61.46,moderate
departamento,77.6,2,1,8.0,good,c,0,3,1,16.5,1041.34,2,1,1,3,1,0,14,1,eléctrica,led,76.3,primavera,19.3,351.31,1,19,0.122,42.86,efficient
casa,148.4,2,1,36.0,average,c,0,3,0,14.2,1330.0,3,1,0,0,1,0,9,1,gas,mixta,61.4,otoño,14.7,419.47,1,15,0.166,69.63,moderate
departamento,68.2,1,1,20.0,poor,c,0,1,1,21.9,961.62,1,2,0,1,1,1,7,0,ninguna,mixta,60.8,primavera,21.5,413.39,1,17,0.152,62.84,inefficient
departamento,58.2,1,1,20.0,good,b,0,1,0,16.6,835.22,0,1,3,1,1,0,10,1,eléctrica,incandescente,72.5,otoño,12.0,504.45,1,18,0.188,94.84,inefficient
casa,247.1,7,2,19.0,poor,b,0,8,0,10.2,1330.0,3,1,1,5,1,0,15,0,ninguna,led,71.5,invierno,9.3,446.25,1,17,0.204,91.04,moderate
casa,90.0,1,2,58.0,average,e,0,1,1,18.1,880.52,1,1,1,1,1,0,11,1,gas,mixta,56.7,verano,26.8,727.28,1,21,0.158,114.91,inefficient
departamento,72.8,3,3,28.0,good,d,0,6,0,11.0,1421.54,0,2,7,2,1,0,15,1,eléctrica,led,86.9,verano,25.9,306.74,1,19,0.198,60.73,efficient
departamento,56.2,1,1,6.0,good,c,0,1,0,15.8,1325.1,0,1,0,1,1,0,12,0,ninguna,led,100.0,invierno,11.7,293.15,1,15,0.141,41.33,moderate
departamento,85.1,1,1,32.0,poor,a,0,3,0,12.1,1344.14,2,2,2,2,1,1,11,1,gas,incandescente,69.8,verano,25.1,881.02,1,19,0.196,172.68,inefficient
pequeño comercio,221.9,6,2,55.0,poor,e,0,8,0,9.9,3196.13,2,3,5,5,0,0,20,1,gas,mixta,65.2,verano,25.2,729.97,1,18,0.166,121.18,inefficient
casa,201.0,6,1,28.0,poor,e,0,8,0,9.2,1330.0,3,2,6,3,1,0,26,1,eléctrica,led,85.1,verano,26.3,851.28,1,21,0.171,145.57,moderate
casa,128.1,5,4,5.0,good,c,0,5,0,8.0,2268.33,2,1,2,7,1,0,17,1,eléctrica,led,88.0,otoño,12.6,211.78,1,17,0.195,41.3,efficient
casa,108.2,3,1,14.0,good,e,0,3,0,14.3,1300.1,2,1,3,4,1,0,21,1,eléctrica,incandescente,49.3,verano,29.3,1077.33,1,17,0.193,207.92,inefficient
departamento,76.9,5,2,55.0,poor,e,0,6,0,11.0,779.25,0,2,0,5,1,1,13,1,gas,mixta,51.7,primavera,18.6,405.41,1,16,0.152,61.62,inefficient
departamento,67.9,3,3,26.0,good,e,0,1,1,22.2,315.17,1,1,0,1,1,0,7,1,eléctrica,led,69.8,invierno,8.5,530.55,1,19,0.157,83.3,inefficient
casa,265.3,7,2,16.0,good,d,0,8,1,23.4,2219.66,4,1,2,5,1,0,17,1,eléctrica,led,81.7,otoño,13.3,846.93,1,18,0.242,204.96,efficient
casa,106.5,4,2,43.0,poor,e,0,7,0,10.9,614.6,1,2,8,6,1,0,30,1,gas,mixta,59.2,verano,28.4,731.58,1,20,0.15,109.74,inefficient
departamento,73.0,6,4,28.0,average,e,0,4,0,13.6,324.12,0,1,3,3,1,0,12,1,gas,mixta,45.4,otoño,18.2,406.73,1,19,0.221,89.89,inefficient
departamento,58.2,5,1,28.0,excellent,e,0,5,0,8.0,1074.72,0,2,4,1,1,0,9,1,gas,mixta,47.3,otoño,16.4,220.51,1,17,0.179,39.47,moderate
departamento,61.5,3,3,11.0,excellent,b,0,1,0,9.8,1405.3,0,1,1,1,1,0,12,1,eléctrica,incandescente,67.6,invierno,12.0,457.16,1,19,0.197,90.06,moderate
casa,133.6,5,2,14.0,good,a,0,6,0,13.1,732.99,0,1,3,7,1,0,17,0,ninguna,led,80.4,primavera,25.2,365.71,1,16,0.191,69.85,efficient
casa,151.2,6,2,11.0,poor,a,0,4,0,12.2,4260.42,5,2,4,10,1,1,27,1,losa radiante,mixta,69.3,primavera,17.5,591.2,1,17,0.152,89.86,moderate
departamento,65.7,1,1,36.0,poor,d,0,2,0,11.7,762.76,1,2,3,2,1,1,14,1,gas,led,69.9,otoño,16.8,272.39,1,16,0.192,52.3,moderate
pequeño comercio,86.5,4,1,34.0,good,e,0,3,0,13.8,2919.69,1,2,2,3,0,1,12,1,gas,mixta,62.8,primavera,19.0,394.01,1,17,0.212,83.53,moderate
departamento,39.3,3,1,60.0,good,e,0,2,1,20.1,528.51,0,2,1,3,1,0,9,1,gas,mixta,47.9,otoño,18.8,300.79,1,20,0.172,51.74,inefficient
casa,136.8,7,1,13.0,good,b,0,8,0,8.3,1596.65,2,1,3,9,1,0,23,1,eléctrica,mixta,74.5,primavera,14.0,2419.059049727241,1,19,0.212,115.29,efficient
casa,212.6,3,1,51.0,average,d,0,8,1,21.9,6883.69,5,2,6,7,1,1,27,1,gas,mixta,64.7,invierno,10.6,1385.16,1,16,0.175,242.4,moderate
casa,212.8,6,3,10.0,good,b,0,6,1,23.1,2037.33,1,1,5,4,1,1,21,1,eléctrica,incandescente,68.0,verano,25.8,1571.23,1,21,0.163,256.11,moderate
casa,149.8,7,5,34.0,excellent,a,0,4,0,14.8,5072.23,5,2,1,3,1,0,18,1,gas,led,80.1,invierno,3.5,505.81,1,19,0.15,75.87,efficient
departamento,46.1,3,2,72.0,poor,e,0,4,1,21.7,1067.82,0,2,6,2,1,0,17,1,gas,mixta,40.0,otoño,19.1,755.64,1,18,0.153,115.61,inefficient
departamento,59.6,1,2,39.0,good,d,0,1,1,16.8,1330.0,0,1,2,3,1,0,8,1,gas,mixta,64.6,invierno,7.0,240.83,1,18,0.198,47.68,moderate
departamento,60.4,1,2,26.0,good,c,0,1,1,22.6,675.32,0,1,1,1,1,0,14,0,ninguna,mixta,84.2,otoño,13.3,446.03,1,17,0.172,76.72,moderate
casa,167.9,3,5,31.0,good,e,0,1,0,10.3,1330.0,2,1,1,0,1,0,8,0,ninguna,incandescente,59.3,otoño,8.0,280.17,1,15,0.188,52.67,inefficient
departamento,65.1,1,1,26.0,excellent,d,0,1,0,13.2,1369.24,1,1,0,1,1,0,11,1,eléctrica,led,76.8,otoño,13.0,192.19,1,18,0.192,36.9,efficient
casa,84.4,3,1,53.0,poor,e,0,1,0,17.3,1820.06,1,1,0,2,1,0,10,1,gas,mixta,59.7,verano,31.3,511.22,1,20,0.223,114.0,inefficient
casa,90.4,2,1,40.0,excellent,a,0,2,0,15.4,719.56,1,2,0,0,1,0,10,0,ninguna,mixta,58.4,invierno,5.8,280.8,1,17,0.204,57.28,efficient
departamento,101.2,7,5,38.0,good,e,0,7,0,8.6,1178.97,1,2,6,2,1,0,15,1,gas,incandescente,45.7,verano,20.3,436.33,1,15,0.182,79.41,moderate
casa,94.2,2,2,28.0,good,c,0,3,1,20.2,2010.85,0,1,1,2,1,1,11,1,eléctrica,mixta,66.0,verano,32.6,509.81,1,16,0.205,104.51,moderate
departamento,85.6,2,1,13.0,good,e,0,4,0,15.7,1829.13,3,1,3,5,1,0,19,0,ninguna,mixta,83.5,invierno,7.6,663.52,1,20,0.165,109.48,moderate
casa,216.3,8,5,43.0,good,e,0,7,0,14.9,3522.84,4,2,6,2,1,1,19,1,gas,mixta,69.3,primavera,19.5,990.11,1,17,0.144,142.58,moderate
casa,109.1,1,2,28.0,excellent,e,0,2,0,14.4,1390.63,1,1,0,3,1,1,16,1,gas,mixta,67.9,invierno,6.8,572.36,1,19,0.187,107.03,moderate
pequeño comercio,112.8,3,2,23.0,good,a,0,5,0,11.9,1420.4,0,3,1,7,0,0,16,1,eléctrica,mixta,73.5,primavera,20.2,470.26,1,16,0.166,78.06,efficient
casa,149.2,6,3,59.0,poor,e,1,3,1,24.0,7033.47,3,1,2,2,1,0,14,0,ninguna,incandescente,66.7,primavera,15.8,781.18,1,17,0.161,125.77,inefficient
casa,99.7,2,1,25.0,excellent,b,0,2,0,16.0,2017.12,0,1,2,1,1,0,13,1,eléctrica,led,77.0,invierno,9.1,458.77,1,18,0.173,79.37,efficient
departamento,93.1,4,3,49.0,poor,c,0,1,0,15.9,616.69,0,1,2,2,1,1,11,1,gas,led,68.1,primavera,20.1,205.29,1,16,0.169,34.69,moderate
casa,64.8,1,1,64.0,good,e,0,2,1,21.4,2070.24,0,1,2,3,1,0,13,1,gas,mixta,57.1,primavera,14.5,508.56,1,21,0.175,89.0,moderate
casa,79.0,1,1,25.0,poor,b,0,2,1,18.8,3952.93,3,1,3,4,1,0,13,1,eléctrica,led,91.6,invierno,8.6,661.49,1,18,0.183,121.05,moderate
departamento,42.9,1,1,28.0,excellent,b,0,1,0,15.3,512.3,0,1,2,1,1,0,8,1,eléctrica,mixta,69.4,primavera,18.1,246.74,1,19,0.162,39.97,efficient
departamento,72.3,1,1,28.0,excellent,b,0,1,1,19.1,1377.0,0,1,0,2,1,1,13,1,eléctrica,led,76.6,verano,29.6,299.13,1,23,0.172,51.45,efficient
casa,104.4,4,5,52.0,poor,c,0,2,0,10.8,1970.91,3,1,1,2,1,1,14,1,gas,mixta,38.5,verano,25.6,676.46,1,15,0.143,96.73,inefficient
casa,99.6,2,1,33.0,average,b,0,4,0,14.7,1666.47,1,2,7,3,1,0,20,0,ninguna,mixta,80.4,primavera,24.1,471.38,1,19,0.177,83.43,moderate
departamento,53.5,2,2,41.0,poor,a,0,1,0,14.6,935.31,0,1,1,0,1,0,10,1,gas,incandescente,56.4,otoño,13.3,524.67,1,21,0.184,96.54,inefficient
casa,164.5,4,2,17.0,excellent,a,0,3,1,20.4,2360.37,3,1,2,2,1,0,15,1,eléctrica,led,78.1,invierno,2.9,524.03,1,15,0.17,89.09,efficient
pequeño comercio,131.9,3,3,56.0,poor,e,0,5,0,9.1,4539.83,5,3,6,2,0,0,26,1,gas,incandescente,61.1,primavera,17.7,722.38,1,15,0.194,140.14,inefficient
casa,46.8,3,3,16.0,good,a,1,4,0,12.1,770.64,0,1,4,2,1,0,14,0,ninguna,mixta,83.6,invierno,9.5,179.91,1,16,0.183,32.92,efficient
departamento,61.2,3,5,31.0,excellent,a,0,2,1,22.3,785.53,1,1,3,2,1,0,12,1,gas,led,61.1,verano,26.7,447.33,1,20,0.176,78.73,efficient
casa,57.9,2,1,28.0,average,b,0,1,0,10.0,771.69,1,1,3,0,1,1,12,1,eléctrica,mixta,77.9,otoño,15.6,191.21,1,18,0.206,39.39,moderate
casa,114.4,2,1,7.0,poor,a,1,1,0,13.9,6670.41,2,1,0,0,1,1,7,0,ninguna,led,88.8,otoño,14.5,77.37,1,16,0.176,13.62,efficient
casa,139.2,7,1,33.0,poor,e,0,1,0,9.5,5806.13,2,1,1,0,1,1,10,0,ninguna,led,78.1,otoño,15.0,136.31,1,19,0.189,25.76,moderate
casa,103.9,7,5,42.0,poor,d,0,7,1,20.1,721.35,0,1,9,5,1,0,26,1,gas,led,52.3,verano,28.9,1020.37,1,21,0.192,195.91,moderate
departamento,79.5,1,1,70.0,average,d,0,1,1,23.6,756.29,0,1,1,1,1,0,6,0,ninguna,mixta,65.8,primavera,12.6,198.95,1,23,0.178,35.41,moderate
departamento,75.8,1,1,41.0,excellent,b,0,1,1,22.2,1154.02,0,1,0,1,1,0,9,1,gas,led,38.9,otoño,13.2,324.32,1,18,0.165,53.51,moderate
casa,102.8,1,2,64.0,poor,e,0,3,0,14.6,2226.66,0,1,4,4,1,1,16,1,gas,mixta,62.3,primavera,16.7,475.36,1,20,0.222,105.53,inefficient
casa,265.2,6,4,27.0,good,e,0,3,0,9.4,1330.0,4,2,1,1,1,1,14,1,losa radiante,mixta,66.7,invierno,8.6,363.24,1,16,0.176,63.93,efficient
casa,124.1,1,1,25.0,good,a,0,1,1,20.9,2795.78,3,1,1,3,1,1,22,0,ninguna,mixta,61.6,otoño,11.9,750.65,1,18,0.179,134.37,inefficient
casa,252.3,7,4,31.0,poor,e,0,8,0,12.5,3221.53,2,1,7,9,1,1,24,0,ninguna,mixta,69.3,verano,24.0,1035.0,1,19,0.13,134.55,inefficient
departamento,95.4,1,1,18.0,excellent,e,0,1,0,8.0,1033.88,0,1,0,0,1,0,9,0,ninguna,led,88.1,otoño,21.6,99.36,1,22,0.201,19.97,efficient
casa,165.2,1,1,50.0,good,e,0,2,1,22.5,4849.38,5,2,1,2,1,0,18,1,gas,mixta,67.6,otoño,16.3,947.1,1,20,0.188,178.05,inefficient
casa,191.4,6,4,48.0,poor,b,0,7,0,17.1,2808.41,3,1,10,5,1,0,24,0,ninguna,led,53.0,invierno,10.7,764.69,1,15,0.179,136.88,moderate
departamento,55.7,3,3,63.0,poor,e,0,3,1,24.0,641.01,0,2,1,3,1,0,11,1,gas,led,42.8,otoño,12.5,484.69,1,18,0.186,90.15,moderate
casa,141.5,7,5,24.0,poor,b,0,4,0,10.9,1168.17,2,2,4,6,1,0,20,1,eléctrica,led,81.8,verano,27.8,528.74,1,20,0.189,99.93,moderate
casa,60.8,1,1,7.0,poor,c,0,1,0,11.8,508.06,0,1,0,0,1,0,9,0,ninguna,led,72.6,primavera,22.1,174.54,1,22,0.185,32.29,moderate
departamento,44.8,1,1,27.0,good,a,0,2,0,15.7,321.33,0,1,1,2,1,1,9,1,eléctrica,led,52.6,invierno,8.0,465.6,1,21,0.188,87.53,efficient
departamento,56.2,1,2,52.0,poor,c,0,1,0,9.8,1230.8,0,2,1,0,1,0,12,1,gas,led,55.0,invierno,4.8,145.97,1,22,0.167,24.38,moderate
casa,119.1,2,1,19.0,good,b,0,2,0,10.6,1330.0,2,1,3,1,1,0,11,1,eléctrica,led,87.4,primavera,21.8,223.84,1,21,0.196,43.87,efficient
casa,144.7,4,4,7.0,good,c,0,8,0,8.0,2338.09,5,2,6,3,1,0,28,1,eléctrica,led,78.3,invierno,7.4,603.14,1,20,0.164,98.91,efficient
casa,151.8,7,1,28.0,poor,e,0,8,0,8.2,2917.94,3,1,7,10,1,0,29,1,gas,incandescente,72.3,verano,33.6,1119.06,1,19,0.158,176.81,moderate
departamento,46.6,1,2,28.0,poor,b,0,1,1,16.8,1869.53,2,1,0,1,1,0,7,1,eléctrica,mixta,66.1,invierno,4.5,511.12,1,20,0.168,85.87,inefficient
pequeño comercio,76.6,3,1,50.0,average,e,0,8,0,11.8,3374.64,1,2,4,7,0,0,19,1,gas,mixta,60.5,invierno,10.2,451.15,1,16,0.188,84.82,moderate
departamento,63.0,2,3,75.0,average,e,0,2,1,13.9,1788.36,0,2,1,5,1,0,14,1,gas,incandescente,46.7,primavera,16.4,1052.66,1,16,0.165,173.69,inefficient
departamento,59.2,1,1,18.0,excellent,c,0,3,0,10.6,857.54,0,1,2,2,1,0,10,1,eléctrica,led,80.6,otoño,15.5,201.44,1,20,0.163,32.83,efficient
pequeño comercio,89.8,1,1,8.0,good,b,0,3,0,9.5,1330.0,0,2,1,1,0,0,9,1,eléctrica,led,86.9,primavera,22.2,228.13,1,15,0.178,40.61,efficient
departamento,51.5,1,1,12.0,excellent,a,0,1,1,24.0,730.38,0,1,1,4,1,0,16,0,ninguna,mixta,81.8,verano,26.2,480.5,1,20,0.175,84.09,moderate
casa,182.3,5,4,28.0,good,b,0,2,0,18.8,2989.31,1,1,0,1,1,1,11,1,eléctrica,mixta,49.6,invierno,8.0,876.06,1,23,0.181,158.57,moderate
casa,291.7,7,5,17.0,average,e,0,6,0,10.6,4135.28,3,1,7,5,1,0,21,1,losa radiante,mixta,66.7,otoño,10.0,608.9,1,19,0.163,99.25,inefficient
casa,131.4,1,1,25.0,good,d,0,2,0,13.9,3104.58,1,2,2,2,1,0,13,1,eléctrica,led,79.7,invierno,3.6,398.54,1,20,0.174,69.35,efficient
casa,252.7,8,2,24.0,excellent,c,0,4,0,13.0,3727.97,2,2,5,3,1,0,16,1,eléctrica,mixta,70.1,invierno,10.7,457.08,1,18,0.21,95.99,efficient
departamento,53.3,4,1,51.0,average,e,0,2,0,9.6,2243.44,0,1,1,3,1,0,12,1,gas,incandescente,72.2,verano,23.5,308.84,1,17,0.166,51.27,inefficient
casa,137.9,4,5,20.0,excellent,e,0,7,0,12.6,3168.47,1,1,4,3,1,1,15,1,eléctrica,mixta,76.1,otoño,14.5,672.81,1,20,0.211,141.96,efficient
casa,242.2,5,4,28.0,good,a,0,6,0,15.9,2787.36,2,2,6,6,1,1,22,1,eléctrica,mixta,84.8,otoño,13.5,954.68,1,18,0.188,179.48,efficient
casa,136.5,7,4,4.0,good,b,0,8,0,9.4,1330.0,2,2,9,6,1,0,22,1,losa radiante,led,82.5,verano,27.9,634.96,1,22,0.182,115.56,efficient
casa,99.8,2,2,75.0,poor,e,0,2,0,8.0,1330.0,1,1,1,2,1,0,11,1,gas,mixta,43.1,verano,29.6,269.74,1,18,0.17,45.86,inefficient
departamento,44.2,1,2,19.0,excellent,e,0,2,0,22.0,503.5,0,1,2,4,1,0,12,1,eléctrica,mixta,59.7,invierno,12.0,574.82,1,19,0.166,95.42,moderate
casa,105.6,3,4,40.0,average,b,0,5,1,23.6,1376.32,0,2,7,5,1,0,22,0,ninguna,mixta,65.8,primavera,17.6,1033.53,1,19,0.138,142.63,moderate
casa,66.7,1,1,41.0,average,e,0,1,1,23.9,658.04,0,1,0,2,1,0,13,1,gas,incandescente,74.1,otoño,15.2,861.37,1,19,0.137,118.01,inefficient
departamento,126.2,4,4,57.0,average,b,0,3,1,16.3,771.91,0,1,2,4,1,1,18,0,ninguna,led,67.0,invierno,4.8,415.25,1,16,0.214,88.86,efficient
departamento,46.4,2,2,53.0,poor,d,0,7,0,13.4,296.66,1,2,4,7,1,0,22,0,ninguna,incandescente,63.2,otoño,15.6,1062.61,1,20,0.174,184.89,inefficient
casa,56.5,4,1,19.0,good,e,0,2,0,8.0,901.57,0,1,1,2,1,0,11,1,eléctrica,mixta,77.0,verano,22.6,141.63,1,19,0.184,26.06,moderate
casa,261.5,8,5,40.0,good,a,0,5,1,20.9,5027.45,3,1,2,6,1,0,16,1,gas,incandescente,43.7,verano,26.5,1796.99,1,17,0.163,292.91,inefficient
departamento,40.0,2,1,18.0,good,a,0,6,1,19.4,508.34,0,1,5,4,1,0,18,1,eléctrica,incandescente,66.7,verano,23.2,1112.51,1,19,0.178,198.03,moderate
casa,133.1,2,1,38.0,average,a,0,2,0,17.2,1074.55,0,1,4,2,1,0,14,1,gas,led,71.6,primavera,20.8,352.51,1,21,0.132,46.53,efficient
casa,118.9,3,3,22.0,excellent,c,0,1,1,17.3,705.75,0,1,1,1,1,0,9,1,eléctrica,mixta,67.9,otoño,7.2,303.14,1,20,0.204,61.84,moderate
casa,177.9,4,1,28.0,poor,a,0,3,1,17.4,1900.6,2,1,2,5,1,1,20,1,gas,led,48.0,verano,23.8,1026.81,1,19,0.205,210.5,moderate
casa,152.3,6,1,51.0,average,e,0,8,1,22.8,1415.27,0,2,4,11,1,0,29,1,gas,incandescente,41.2,invierno,8.9,2523.69,1,20,0.184,464.36,inefficient
departamento,96.9,3,1,26.0,excellent,e,0,4,0,13.1,1454.29,1,2,0,5,1,0,14,1,eléctrica,mixta,50.0,invierno,6.9,378.6,1,16,0.164,62.09,efficient
departamento,77.4,2,1,41.0,poor,e,0,1,1,24.0,936.16,0,2,0,3,1,0,10,0,ninguna,incandescente,50.4,invierno,7.6,579.24,1,17,0.185,107.16,inefficient
departamento,66.3,1,3,30.0,good,a,0,1,0,8.0,802.45,0,2,0,2,1,0,10,1,eléctrica,mixta,66.0,invierno,10.5,231.02,1,18,0.19,43.89,moderate
casa,89.2,1,1,36.0,average,d,0,3,1,17.8,415.79,0,1,1,4,1,0,11,1,gas,mixta,61.6,verano,27.2,561.92,1,18,0.168,94.4,moderate
departamento,65.6,1,1,47.0,poor,b,0,2,0,10.4,419.62,0,1,1,0,1,0,7,1,gas,led,74.7,invierno,11.2,138.88,1,16,0.154,21.39,moderate
departamento,75.8,5,2,24.0,good,a,0,8,1,17.2,750.83,0,1,5,10,1,0,22,1,eléctrica,mixta,95.2,otoño,12.0,776.65,1,20,0.176,136.69,efficient
casa,97.2,2,1,22.0,excellent,b,0,2,0,17.1,500.41,2,1,2,2,1,0,10,1,eléctrica,led,86.8,otoño,18.4,254.23,1,21,0.191,48.56,efficient
departamento,30.0,3,2,22.0,excellent,e,0,4,0,10.7,705.15,0,1,3,5,1,1,17,1,eléctrica,mixta,77.5,verano,26.0,306.05,1,18,0.137,41.93,efficient
casa,110.2,4,2,46.0,poor,e,0,4,0,16.8,2544.61,2,1,1,2,1,0,12,1,gas,led,71.6,invierno,7.2,404.92,1,20,0.207,83.82,inefficient
departamento,37.7,1,2,19.0,poor,a,0,1,0,16.1,431.38,3,1,1,0,1,0,14,1,eléctrica,incandescente,85.6,otoño,16.7,684.69,1,20,0.198,135.57,inefficient
departamento,80.8,2,1,55.0,poor,e,0,2,1,17.4,1100.02,0,1,0,1,1,0,7,1,gas,mixta,66.6,verano,25.3,329.91,1,18,0.155,51.14,inefficient
departamento,55.1,3,2,42.0,excellent,c,0,3,0,12.1,448.13,0,2,3,1,1,0,11,0,ninguna,mixta,63.1,verano,25.4,303.35,1,17,0.175,53.09,moderate
casa,228.5,8,3,25.0,good,b,0,8,1,16.7,3197.1,3,2,4,6,1,1,24,1,eléctrica,mixta,87.1,primavera,22.6,1206.08,1,15,0.187,225.54,efficient
casa,244.7,8,5,47.0,poor,a,0,6,1,16.9,8876.28,4,1,3,5,1,1,21,1,gas,mixta,69.0,invierno,12.4,991.41,1,20,0.197,195.31,moderate
departamento,67.0,6,4,18.0,excellent,a,0,7,0,12.2,1270.99,0,2,3,9,1,0,20,1,eléctrica,mixta,62.6,invierno,6.6,457.61,1,18,0.175,80.08,efficient
casa,86.0,2,1,48.0,good,e,1,3,1,18.0,337.67,1,2,2,2,1,0,12,1,gas,led,48.7,verano,26.1,233.03,1,20,0.18,41.95,efficient
casa,258.8,8,3,65.0,poor,a,1,4,0,14.5,1422.27,0,1,2,6,1,0,16,1,gas,mixta,42.7,invierno,9.9,408.56,1,21,0.164,67.0,efficient
casa,105.1,3,5,33.0,poor,e,0,2,1,18.0,2049.61,1,2,3,5,1,0,15,1,gas,led,78.1,verano,31.0,569.54,1,15,0.169,96.25,inefficient
departamento,53.8,3,2,33.0,good,a,0,2,0,8.2,1688.17,1,1,1,2,1,0,12,1,gas,mixta,66.7,otoño,15.4,133.81,1,18,0.173,23.15,efficient
casa,162.8,2,2,28.0,good,a,0,1,0,17.1,641.72,0,1,1,0,1,0,8,1,eléctrica,mixta,78.2,otoño,14.6,485.95,1,14,0.203,98.65,moderate
